고객번호,가공식품_구매지수,신선식품_구매지수,일상용품_구매지수,의약품/의료기기_구매지수,교육/문화용품_구매지수,외식_구매지수,기타_구매지수,디지털/가전_구매지수,가구/인테리어_구매지수,의류_구매지수,전문스포츠/레저_구매지수,패션잡화_구매지수,유아동_구매지수,명품_구매지수
07156,1.4000000000000001,0.0,1.4000000000000001,0.8,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,2.0,2.4000000000000004,4.0,0.0
07157,1.0,0.0,0.0,5.0,2.4000000000000004,-0.5999999999999996,0.0,0.0,7.0,2.4000000000000004,7.0,0.19999999999999996,2.6,0.0
07158,1.0,0.0,1.8,0.0,0.7999999999999998,0.4,0.0,3.0,10.4,1.4000000000000001,2.4000000000000004,-0.19999999999999996,1.4000000000000001,-1.2000000000000006
07159,0.4,0.8,0.4,0.0,-0.19999999999999996,0.0,0.0,9.200000000000001,2.8000000000000003,-0.6000000000000001,4.800000000000001,4.800000000000001,2.0,6.800000000000001
07160,0.0,0.4,1.4000000000000001,0.0,-2.4000000000000004,0.0,0.0,0.0,2.8000000000000003,6.800000000000001,8.0,6.4,2.0,2.0
07161,1.0,0.4,-0.6000000000000001,0.0,10.400000000000002,0.0,7.800000000000001,2.0,4.800000000000001,0.4,8.4,3.2,1.0,-1.0
07162,0.4,0.4,0.8,-1.2000000000000006,0.0,1.4000000000000001,0.0,2.8000000000000003,9.8,0.4,0.0,0.8,4.4,0.0
07163,0.0,0.0,1.0,-2.8000000000000007,5.4,-0.19999999999999996,1.6,0.0,8.600000000000001,0.19999999999999996,3.4000000000000004,1.8,1.4000000000000001,0.0
07164,1.0,1.0,0.0,1.8,1.4000000000000001,8.8,2.4000000000000004,0.0,-1.2000000000000006,3.8,0.8,2.0,1.4000000000000001,0.0
07165,1.0,0.0,1.8,6.4,4.0,-0.5999999999999996,0.0,0.0,0.0,2.0,6.6000000000000005,0.3999999999999999,2.8000000000000003,0.0
07166,0.0,0.0,1.4000000000000001,8.0,1.4000000000000001,2.0,0.0,0.0,-3.6000000000000005,0.0,2.0,-1.0,0.4,0.0
07167,1.4000000000000001,0.8,0.8,0.0,0.0,1.4000000000000001,2.4000000000000004,-0.19999999999999973,-1.0,0.0,2.4000000000000004,0.8,2.4000000000000004,3.2
07168,1.4000000000000001,0.4,1.8,0.0,-2.4000000000000004,2.0,0.0,6.0,2.4000000000000004,1.2000000000000002,0.0,2.0,4.4,2.4000000000000004
07169,1.0,0.4,1.8,0.0,0.0,1.0,0.0,2.8000000000000003,-4.2,-0.6000000000000001,-1.0,-0.19999999999999996,3.0,3.2
07170,1.0,0.0,0.4,0.0,5.0,1.0,0.0,0.0,0.0,2.8000000000000003,0.0,0.4,1.4000000000000001,1.6
07171,1.0,1.0,1.0,2.4000000000000004,0.0,1.0,0.0,-4.2,7.000000000000001,0.0,0.0,4.800000000000001,3.4000000000000004,0.0
07172,0.4,0.4,0.0,2.2,0.0,2.2,2.8000000000000003,0.0,-0.19999999999999996,1.4000000000000001,2.4000000000000004,0.8,1.4000000000000001,0.0
07173,2.8000000000000003,0.8,1.8,0.0,0.0,0.0,0.0,2.4000000000000004,2.8000000000000003,-4.2,0.0,2.8000000000000003,4.2,9.8
07174,0.19999999999999996,0.8,1.0,0.0,3.2,0.4,0.0,9.200000000000001,2.4000000000000004,0.4,2.8000000000000003,0.4,1.4000000000000001,4.4
07175,0.8,2.2,0.0,0.0,1.6,0.8,0.0,9.4,7.0,-0.19999999999999996,6.000000000000001,7.200000000000001,7.000000000000001,1.0
07176,1.4000000000000001,6.4,2.4000000000000004,0.0,0.0,4.4,0.0,2.0,0.0,0.0,0.0,3.4000000000000004,0.0,0.0
07177,1.0,0.0,1.4000000000000001,0.0,2.0,2.0,0.0,0.0,0.0,0.4,0.0,0.8,0.0,5.0
07178,1.0,0.0,0.4,5.2,1.6,0.0,0.0,2.0,3.2,0.0,0.0,0.4,3.6,3.8
07179,1.6,3.0,0.4,2.4000000000000004,5.8,2.4000000000000004,4.4,0.0,0.0,4.800000000000001,5.0,5.0,-2.5999999999999996,0.0
07180,0.0,1.4000000000000001,1.4000000000000001,-1.0,0.4,1.4000000000000001,0.0,2.8000000000000003,5.2,0.19999999999999996,2.0,3.8,2.0,6.000000000000001
07181,0.4,0.4,1.0,5.0,5.0,1.4000000000000001,7.000000000000001,2.0,-1.0,1.4000000000000001,-3.6000000000000005,-0.19999999999999996,0.0,0.0
07182,1.0,0.0,0.0,1.8,-1.6,2.0,0.0,0.0,0.0,1.6,0.0,0.0,0.4,0.0
07183,0.0,0.4,0.8,-0.8000000000000007,5.6000000000000005,5.0,0.0,0.0,0.8,1.0,2.6000000000000005,-0.19999999999999996,3.0,0.0
07184,1.0,1.0,1.0,2.2,0.4,5.8,-3.6000000000000005,0.0,-1.0,1.4000000000000001,5.2,1.0,1.8,0.0
07185,0.0,0.0,1.4000000000000001,-1.6000000000000005,-0.19999999999999996,5.4,0.0,0.0,2.0,1.8,2.4000000000000004,4.4,2.4000000000000004,0.0
07186,0.0,0.0,1.4000000000000001,2.8000000000000003,-1.2000000000000006,0.0,0.0,-0.19999999999999996,5.6000000000000005,0.4,0.0,2.8000000000000003,3.4000000000000004,-1.2000000000000006
07187,0.4,-0.19999999999999996,-0.3999999999999999,5.4,2.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,2.4000000000000004,0.0,0.0
07188,1.0,1.2000000000000002,0.4,7.4,6.000000000000001,2.4000000000000004,0.0,8.4,6.800000000000001,0.0,2.0,3.8,2.8000000000000003,0.0
07189,-0.19999999999999996,7.800000000000001,4.4,6.000000000000001,-3.6000000000000005,0.0,5.0,-1.8000000000000003,7.800000000000001,7.000000000000001,0.0,1.8,1.4000000000000001,10.200000000000001
07190,1.4000000000000001,0.4,1.4000000000000001,2.4000000000000004,2.0,3.0,6.000000000000001,0.0,2.8000000000000003,9.4,4.4,4.4,4.4,2.4000000000000004
07191,1.4000000000000001,1.4000000000000001,0.0,-0.5999999999999996,0.19999999999999996,-2.5999999999999996,-3.6000000000000005,4.0,2.0,1.2000000000000002,7.4,2.6000000000000005,2.0,0.0
07192,0.4,1.0,0.8,6.000000000000001,2.4000000000000004,-0.6000000000000001,-1.0,-2.4000000000000004,2.4000000000000004,1.4000000000000001,2.4000000000000004,6.0,1.4000000000000001,0.0
07193,0.0,-0.6000000000000001,0.4,5.0,0.0,0.0,0.0,5.8,2.4000000000000004,1.4000000000000001,0.0,1.8,7.4,2.8000000000000003
07194,2.0,0.4,1.4000000000000001,6.000000000000001,0.19999999999999996,1.0,0.0,0.0,7.0,-0.19999999999999996,2.0,1.4000000000000001,1.4000000000000001,0.0
07195,1.0,1.4000000000000001,0.4,-2.5999999999999996,0.0,0.0,0.0,0.0,-0.8,0.19999999999999996,1.6,1.2000000000000002,1.6,0.0
07197,1.4000000000000001,0.4,1.8,0.0,0.0,1.4000000000000001,0.0,0.0,2.4000000000000004,-0.19999999999999996,0.0,-0.6000000000000001,-3.0,8.4
07198,0.8,1.4000000000000001,1.4000000000000001,-3.6000000000000005,2.8000000000000003,1.0,0.19999999999999996,2.4000000000000004,3.2,0.0,5.0,7.4,2.0,5.6000000000000005
07199,0.0,-0.6000000000000001,-0.6000000000000001,0.0,0.0,0.4,0.0,-3.6000000000000005,2.8000000000000003,0.19999999999999996,8.4,0.4,3.8,-1.8000000000000003
07200,0.4,0.19999999999999996,1.4000000000000001,-1.2000000000000006,0.19999999999999996,1.4000000000000001,0.6000000000000005,2.0,1.8,1.4000000000000001,6.4,0.19999999999999996,1.0,0.0
07201,0.0,0.4,2.4000000000000004,11.400000000000002,0.4,1.0,0.0,1.6,7.0,6.4,2.4000000000000004,0.4,4.4,0.0
07202,1.0,0.8,2.4000000000000004,0.0,2.2,1.8,0.0,5.6000000000000005,10.200000000000001,0.4,2.0,0.4,1.4000000000000001,-3.6000000000000005
07203,3.0,5.0,2.2,0.0,6.000000000000001,1.0,0.0,7.200000000000001,-4.2,1.4000000000000001,2.4000000000000004,9.8,4.800000000000001,7.800000000000001
07204,0.8,1.4000000000000001,0.4,-1.8000000000000003,0.8,1.4000000000000001,5.0,-3.0,3.8000000000000007,0.0,1.8,-0.6000000000000001,1.0,0.0
07205,1.0,1.4000000000000001,0.8,0.0,1.6,1.0,0.0,3.2,3.2,-3.2000000000000006,0.0,-1.8000000000000003,2.8000000000000003,0.0
07206,0.0,1.4000000000000001,0.0,-3.2000000000000006,-0.6000000000000001,2.8000000000000003,1.0,2.0,7.4,0.8,0.8,5.0,0.19999999999999996,0.0
07207,1.4000000000000001,1.4000000000000001,1.4000000000000001,4.800000000000001,1.4000000000000001,0.8,6.000000000000001,-3.0,3.0,0.8,3.8000000000000007,-0.6000000000000001,0.0,2.8000000000000003
07208,1.0,-0.19999999999999996,1.4000000000000001,0.0,2.0,0.8,0.0,2.0,0.0,1.4000000000000001,0.0,1.8,3.2,0.0
07209,1.4000000000000001,0.0,1.0,6.000000000000001,-0.5999999999999996,1.4000000000000001,0.0,0.0,2.4000000000000004,3.2,-0.19999999999999973,1.2000000000000002,2.2,0.0
07210,0.4,0.0,1.0,7.4,1.4000000000000001,0.8,0.0,-0.5999999999999996,6.000000000000001,-0.6000000000000001,8.0,0.3999999999999999,2.0,0.0
07211,1.0,0.4,0.4,1.1999999999999993,-1.2000000000000002,-1.8000000000000003,0.0,0.0,-0.5999999999999996,2.8000000000000003,4.4,4.800000000000001,6.4,0.0
07212,0.19999999999999996,0.8,-1.2000000000000002,0.0,-0.19999999999999996,0.0,0.0,-1.2000000000000006,5.2,0.0,4.2,0.8,0.8,2.0
07213,6.2,2.4000000000000004,1.4000000000000001,0.0,2.0,0.8,0.0,1.7999999999999998,-4.800000000000001,0.19999999999999996,6.0,-0.19999999999999996,9.8,-2.8000000000000007
07214,0.0,0.4,1.0,0.0,-2.4000000000000004,2.0,0.0,0.0,0.0,8.4,0.0,2.0,3.0,0.0
07215,1.8,0.4,1.0,0.0,0.0,0.0,0.0,3.8,3.2,0.8,4.4,-0.19999999999999996,0.8,0.0
07216,1.4000000000000001,1.4000000000000001,1.8,1.6,-0.19999999999999996,-1.0,0.0,0.0,2.6,-2.5999999999999996,0.0,1.0,3.0,0.0
07217,1.0,1.0,0.4,2.4000000000000004,2.0,1.4000000000000001,0.0,7.4,5.2,1.4000000000000001,2.4000000000000004,-0.6000000000000001,1.0,-0.40000000000000036
07218,1.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0
07219,0.4,0.4,0.4,-1.2000000000000006,3.4000000000000004,3.8,0.0,4.4,7.0,3.4000000000000004,4.4,6.0,8.4,0.0
07220,0.4,1.0,1.4000000000000001,1.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,6.000000000000001,6.000000000000001
07221,1.0,0.4,0.0,3.2,0.0,0.4,2.4000000000000004,2.0,3.8,0.4,5.4,-0.6000000000000001,1.0,2.0
07222,1.0,1.4000000000000001,0.0,0.0,0.0,0.4,0.0,2.8000000000000003,8.8,0.4,-4.2,0.4,1.4000000000000001,0.0
07223,1.4000000000000001,0.4,0.0,-0.8000000000000007,2.4000000000000004,8.4,6.000000000000001,0.0,7.0,0.0,2.0,3.6,1.8,0.0
07224,1.0,0.4,1.0,6.000000000000001,4.4,2.4000000000000004,3.0000000000000004,0.0,2.0,0.4,0.0,2.4000000000000004,-1.0,0.0
07225,0.8,0.8,0.8,0.0,0.0,0.4,0.0,0.0,0.0,-0.5999999999999996,0.0,-0.6000000000000001,-1.0,4.4
07226,0.4,0.0,-0.6000000000000001,0.0,1.4000000000000004,-3.2000000000000006,0.0,-0.8000000000000007,-0.19999999999999973,-3.8000000000000007,2.0,-3.8000000000000007,1.4000000000000001,0.0
07227,-0.19999999999999996,-0.3999999999999999,0.0,0.0,7.4,0.0,0.0,5.8,9.4,-0.6000000000000001,2.0,7.800000000000001,-3.6000000000000005,7.000000000000001
07228,1.0,0.4,0.4,7.4,0.8,6.000000000000001,1.8,0.0,2.0,2.4000000000000004,-0.3999999999999999,4.4,0.4,0.0
07229,0.4,0.4,0.4,1.2000000000000002,0.8,1.4000000000000001,0.0,3.2,-1.6000000000000005,1.4000000000000001,-0.5999999999999996,1.2000000000000002,1.8,2.8000000000000003
07230,0.0,0.0,0.4,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,-1.2000000000000006,0.0,5.4,3.2,0.0
07231,-0.6000000000000001,-0.19999999999999996,0.0,1.1999999999999993,0.8,0.4,2.4000000000000004,0.0,5.6000000000000005,-0.6000000000000001,4.800000000000001,-0.6000000000000001,2.0,5.6000000000000005
07232,0.0,-0.6000000000000001,1.0,0.0,0.0,0.0,0.0,2.4000000000000004,5.8,-0.19999999999999996,5.0,-0.6000000000000001,1.4000000000000001,0.0
07233,1.0,0.0,0.8,2.0,1.8,0.8,8.4,0.0,2.4000000000000004,1.4000000000000001,6.000000000000001,-0.3999999999999999,-0.3999999999999999,0.0
07234,1.0,1.0,1.0,3.6,1.6,-2.2,0.0,2.8000000000000003,0.0,2.4000000000000004,0.0,10.0,2.0,8.4
07235,1.0,0.4,0.0,1.4000000000000001,-1.2000000000000002,0.0,9.8,6.000000000000001,5.0,1.4000000000000001,0.0,1.4000000000000001,1.4000000000000001,1.2000000000000002
07236,0.0,1.0,0.4,3.2,1.4000000000000001,7.4,0.0,0.0,8.4,1.4000000000000001,-0.5999999999999996,1.4000000000000001,7.4,2.0
07237,-0.3999999999999999,-0.3999999999999999,1.4000000000000001,0.0,1.2000000000000002,1.8,0.0,12.200000000000001,1.8,0.0,-1.0,1.4000000000000001,1.4000000000000001,6.4
07238,1.4000000000000001,1.0,1.0,0.0,-1.0,2.0,0.0,2.4000000000000004,2.8000000000000003,0.8,2.4000000000000004,0.8,4.4,0.0
07239,0.19999999999999996,-1.8000000000000003,-3.2000000000000006,0.0,0.0,-4.2,0.0,2.8000000000000003,-4.800000000000001,-2.2,2.4000000000000004,-2.5999999999999996,-1.2000000000000006,0.0
07240,1.4000000000000001,0.4,0.0,0.4,1.4000000000000001,0.4,2.4000000000000004,5.0,7.800000000000001,-0.19999999999999996,3.2000000000000006,1.2000000000000002,2.0,2.0
07241,0.8,1.0,2.8000000000000003,5.0,0.0,1.4000000000000001,0.0,12.200000000000001,0.0,0.4,1.2000000000000002,0.4,4.800000000000001,3.2
07242,1.0,1.4000000000000001,0.4,4.0,6.000000000000001,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0
07243,1.0,1.4000000000000001,1.0,0.8,-0.6000000000000001,1.0,1.2000000000000002,0.0,4.4,0.4,5.6000000000000005,2.8000000000000003,0.4,0.0
07244,1.4000000000000001,0.4,1.4000000000000001,2.4000000000000004,0.4,1.0,2.4000000000000004,4.6000000000000005,9.8,-0.19999999999999996,0.0,1.0,2.0,0.0
07245,0.0,1.4000000000000001,1.4000000000000001,0.0,2.4000000000000004,0.4,0.0,0.0,2.4000000000000004,-0.19999999999999996,2.4000000000000004,1.2000000000000002,0.0,0.0
07246,1.4000000000000001,0.8,2.4000000000000004,6.000000000000001,6.4,7.600000000000001,0.0,0.0,-0.8000000000000007,4.800000000000001,2.4000000000000004,5.0,2.8000000000000003,0.0
07247,0.0,0.0,1.0,5.2,1.4000000000000001,-0.19999999999999996,0.0,2.0,0.19999999999999973,-0.19999999999999996,7.800000000000001,1.4000000000000001,8.0,2.4000000000000004
07248,0.0,0.0,0.4,6.000000000000001,-0.19999999999999996,0.8,0.0,0.0,-0.5999999999999996,-0.19999999999999996,8.0,2.0,0.0,0.0
07249,0.4,-0.6000000000000001,0.8,1.2000000000000002,4.0,2.4000000000000004,0.0,-3.8000000000000007,0.0,1.8,4.0,-4.2,0.4,0.0
07250,1.0,0.4,0.0,0.8,-2.5999999999999996,4.0,0.0,0.0,4.0,-1.4,-0.3999999999999999,2.0,0.0,0.0
07251,0.0,0.0,0.0,6.000000000000001,0.8,2.4000000000000004,2.4000000000000004,0.0,-3.2000000000000006,2.4000000000000004,-0.6000000000000001,-0.19999999999999996,2.0,0.0
07252,0.0,0.0,1.4000000000000001,3.2,5.4,2.4000000000000004,5.8,0.0,1.4000000000000001,7.0,0.0,1.6,2.8000000000000003,0.0
07253,0.0,0.0,0.4,1.6,7.4,-0.6000000000000001,0.0,2.0,2.0,-0.19999999999999996,4.800000000000001,-4.2,1.0,1.8
07254,1.2000000000000002,-0.19999999999999996,1.0,0.0,2.4000000000000004,1.0,0.0,3.2,2.8000000000000003,1.4000000000000001,-4.2,0.0,0.8,1.8
07255,0.0,0.0,0.0,-2.8000000000000007,2.0,1.8,0.0,0.0,3.4000000000000004,1.8,0.0,0.8,0.0,5.0
07256,0.4,0.4,0.0,6.6,1.6,1.4000000000000001,9.4,-2.0,-1.7999999999999998,1.4000000000000001,3.6,1.4000000000000001,0.4,0.0
07257,-0.19999999999999996,-0.19999999999999996,3.2,0.0,-2.5999999999999996,-0.19999999999999996,6.000000000000001,2.4000000000000004,10.200000000000001,-0.3999999999999999,0.0,7.4,-1.6000000000000005,-0.19999999999999996
07258,-0.6000000000000001,-0.19999999999999996,-0.6000000000000001,0.0,-2.5999999999999996,3.4000000000000004,2.0,0.0,2.0,3.6,7.4,4.0,0.8,0.0
07259,-0.3999999999999999,-0.8,0.0,-3.6000000000000005,2.0,1.4000000000000001,0.0,0.6000000000000001,3.6,0.8,8.4,0.4,4.0,1.5999999999999996
07260,1.4000000000000001,1.0,2.8000000000000003,0.0,0.0,2.4000000000000004,0.0,-0.8000000000000007,10.200000000000001,0.4,2.4000000000000004,1.4000000000000001,2.0,2.0
07261,0.0,0.0,1.0,7.000000000000001,5.0,2.0,0.0,0.0,0.0,2.4000000000000004,0.0,1.8,2.0,0.0
07262,0.8,1.4000000000000001,0.0,8.8,2.4000000000000004,0.0,2.0,4.800000000000001,3.2000000000000006,0.4,4.4,0.4,1.4000000000000001,-1.4000000000000004
07263,1.0,0.8,1.8,0.0,-0.19999999999999996,0.4,2.4000000000000004,2.8000000000000003,5.2,1.0,8.8,2.4000000000000004,1.4000000000000001,2.8000000000000003
07264,0.0,0.0,1.0,3.4000000000000004,1.8,0.4,6.4,0.0,-1.2000000000000006,2.8000000000000003,-3.0,6.4,0.4,0.0
07265,1.4000000000000001,1.4000000000000001,0.4,0.8,2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.6,0.0
07266,0.0,0.19999999999999996,1.0,3.8000000000000007,0.8,4.800000000000001,0.0,0.0,0.0,0.0,0.0,1.6,1.4000000000000001,0.0
07267,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.600000000000001,-1.4000000000000004,0.4,-3.6000000000000005,0.8,0.0,2.8000000000000003
07268,0.0,0.4,1.0,1.2000000000000002,2.0,8.0,0.0,0.0,4.0,2.0,5.0,0.6000000000000001,-2.4000000000000004,0.0
07269,3.0,6.4,4.0,0.0,2.4000000000000004,3.4000000000000004,0.0,0.0,6.000000000000001,1.8,-3.0,3.4000000000000004,3.4000000000000004,11.200000000000001
07270,1.0,0.4,1.4000000000000001,6.000000000000001,0.4,5.4,2.4000000000000004,-1.4,2.4000000000000004,2.4000000000000004,5.4,1.2000000000000002,3.0000000000000004,0.0
07271,0.0,0.0,1.0,0.8,0.0,0.4,2.0,2.4000000000000004,2.0,0.4,3.2,0.8,1.0,-3.8000000000000007
07272,1.4000000000000001,0.0,1.4000000000000001,2.4000000000000004,2.0,1.0,0.0,0.4,0.0,0.0,0.0,0.8,4.0,2.0
07273,0.4,1.4000000000000001,-0.19999999999999996,2.0,7.800000000000001,0.0,0.0,9.600000000000001,2.8000000000000003,0.0,8.4,0.8,0.8,-3.8000000000000007
07274,-0.3999999999999999,0.4,0.0,8.8,3.8,-0.6000000000000001,6.000000000000001,-0.8,8.8,-0.6000000000000001,8.4,0.8,1.4000000000000001,6.4
07275,0.0,0.8,0.4,0.0,2.0,1.4000000000000001,0.0,2.4000000000000004,4.0,-0.19999999999999996,4.4,-0.19999999999999996,1.8,2.8000000000000003
07276,0.0,0.0,0.0,6.0,4.4,0.0,0.0,0.0,8.4,-0.19999999999999996,2.8000000000000003,0.8,5.0,0.0
07277,1.4000000000000001,-0.19999999999999996,1.2000000000000002,0.0,1.2000000000000002,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0
07278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.0,0.0
07279,0.0,0.4,1.0,0.8,1.4000000000000001,0.0,0.0,0.0,0.0,5.0,1.6,2.0,0.4,0.0
07280,1.4000000000000001,0.4,1.0,2.0,0.0,0.0,0.0,3.2,8.600000000000001,0.4,0.0,-4.4,-0.19999999999999973,4.800000000000001
07281,0.4,0.0,1.4000000000000001,0.0,4.4,0.8,0.0,5.0,2.8000000000000003,0.4,4.4,1.4000000000000001,2.4000000000000004,2.0
07282,-0.19999999999999996,0.0,0.0,1.4000000000000001,3.0,1.4000000000000001,1.6,0.0,2.4000000000000004,0.0,8.0,-1.2000000000000002,-1.2000000000000006,0.0
07283,1.0,1.0,0.4,3.2,-3.0,-3.0,0.0,0.0,0.0,1.8,6.0,2.4000000000000004,-0.5999999999999996,0.0
07284,1.4000000000000001,0.0,0.4,-1.2000000000000006,0.0,-0.19999999999999996,1.0,0.0,0.0,0.4,7.800000000000001,1.2000000000000002,1.0,0.0
07285,0.0,0.0,1.0,2.4000000000000004,1.0,3.4000000000000004,0.0,0.0,2.0,2.0,2.4000000000000004,3.0000000000000004,5.0,0.0
07286,0.8,-0.19999999999999996,0.4,0.0,-0.19999999999999996,-0.19999999999999996,0.0,2.2,-2.2,0.6000000000000001,2.0,0.4,1.4000000000000001,-1.6000000000000005
07287,4.0,2.4000000000000004,-0.6000000000000001,-3.6000000000000005,-2.0000000000000004,0.0,0.0,-0.19999999999999973,8.8,0.4,2.4000000000000004,1.0,1.4000000000000001,0.0
07288,0.0,1.4000000000000001,0.4,0.0,-1.0,0.0,0.0,0.0,0.0,0.8,0.0,3.2,1.4000000000000001,0.0
07289,0.0,1.0,1.0,2.4000000000000004,-3.0,-0.6000000000000001,9.0,0.0,3.4000000000000004,1.4000000000000001,1.0,1.4000000000000001,1.0,0.0
07290,1.0,0.8,2.0,0.0,0.0,0.4,0.0,1.4000000000000001,9.200000000000001,1.4000000000000001,2.8000000000000003,0.19999999999999996,7.800000000000001,7.000000000000001
07291,0.0,0.0,1.4000000000000001,6.000000000000001,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.6,0.0
07292,1.0,0.0,1.0,-2.0000000000000004,-3.0,0.4,2.0,0.0,4.800000000000001,2.4000000000000004,0.0,4.4,2.2,0.0
07293,0.4,1.0,1.0,-0.5999999999999996,1.4000000000000001,1.0,0.0,4.4,10.8,0.0,2.4000000000000004,3.4000000000000004,2.8000000000000003,2.4000000000000004
07294,0.8,0.0,0.4,0.0,1.6,2.0,0.0,12.200000000000001,9.8,4.4,2.0,1.8,-2.2,0.0
07295,0.0,0.4,1.0,2.0,8.0,1.0,0.0,1.8,-2.0,-0.6000000000000001,7.0,0.4,2.0,6.0
07296,1.0,1.4000000000000001,2.4000000000000004,0.0,0.0,1.4000000000000001,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0
07297,0.0,0.0,0.4,0.0,1.8,1.6,0.0,-2.4000000000000004,2.8000000000000003,1.8,2.0,0.19999999999999996,0.3999999999999999,0.0
07298,1.4000000000000001,0.0,0.0,-2.2,1.8,1.4000000000000001,7.0,3.2,-1.2000000000000002,1.0,2.8000000000000003,-0.19999999999999996,1.4000000000000001,0.0
07299,1.0,0.4,1.0,0.0,5.0,1.4000000000000001,0.0,2.0,-0.8000000000000007,1.4000000000000001,2.4000000000000004,1.8,1.4000000000000001,0.0
07300,0.0,0.4,1.4000000000000001,-1.2000000000000006,3.0,0.4,0.0,0.0,-2.8000000000000007,0.0,-3.0,0.4,1.0,2.0
07301,0.4,0.0,1.0,4.4,0.19999999999999996,0.4,-3.6000000000000005,-1.0,7.0,-0.6000000000000001,0.4,-0.6000000000000001,1.4000000000000001,5.0
07302,0.4,0.0,1.8,0.8,-0.3999999999999999,0.0,0.0,0.0,-3.2000000000000006,0.4,-0.8,0.8,5.0,0.0
07303,1.4000000000000001,0.0,0.4,2.0,0.4,-3.6000000000000005,0.0,0.0,-3.2000000000000006,-0.6000000000000001,-1.6,2.0,1.0,0.0
07304,0.0,0.8,1.4000000000000001,0.8,0.0,2.8000000000000003,0.0,0.0,2.4000000000000004,0.4,0.0,2.8000000000000003,5.6000000000000005,0.0
07305,0.4,0.4,0.4,6.000000000000001,0.0,0.4,0.0,2.0,-3.6000000000000005,-0.8,0.0,-1.4000000000000004,2.4000000000000004,-1.6000000000000005
07306,0.0,0.4,1.4000000000000001,0.8,0.0,2.8000000000000003,0.0,0.0,2.0,7.800000000000001,6.0,7.800000000000001,2.0,0.0
07307,0.8,0.4,0.4,1.4000000000000001,-0.8,-1.2000000000000006,5.2,0.0,-1.2000000000000002,0.4,0.6000000000000001,-0.3999999999999999,1.8,0.0
07308,2.0,1.4000000000000001,1.0,6.4,7.4,5.8,-1.6000000000000005,0.0,5.0,1.4000000000000001,2.4000000000000004,1.0,5.6,0.0
07309,0.0,-0.19999999999999996,1.0,2.4000000000000004,0.8,0.4,7.4,2.8000000000000003,3.4000000000000004,-0.6000000000000001,1.8,0.8,0.8,2.8000000000000003
07310,1.4000000000000001,0.8,0.0,-1.2000000000000006,0.4,3.0,0.0,-3.0,9.0,4.6000000000000005,2.4000000000000004,3.4000000000000004,2.0,0.0
07311,0.0,1.4000000000000001,1.0,8.8,5.0,-3.0,0.0,0.0,1.4000000000000001,1.0,4.0,-1.0000000000000002,2.0,0.0
07312,0.0,-0.6000000000000001,0.4,2.4000000000000004,-0.19999999999999996,0.0,-2.2,2.4000000000000004,2.8000000000000003,0.4,-0.19999999999999996,3.8,0.8,5.0
07313,1.0,0.0,1.0,8.8,0.4,0.8,4.4,7.200000000000001,7.4,0.4,4.0,-0.19999999999999996,1.0,5.0
07314,1.6,1.4000000000000001,0.0,4.0,1.0,1.8,7.000000000000001,-2.4000000000000004,2.4000000000000004,0.19999999999999996,2.4000000000000004,2.4000000000000004,1.8,0.0
07315,1.0,0.8,0.0,3.0,6.000000000000001,3.2,0.0,0.0,-3.0,6.6,5.0,4.0,2.4000000000000004,0.0
07316,1.0,1.4000000000000001,1.0,8.0,2.0,-1.0,4.800000000000001,0.0,7.0,1.8,0.0,3.8000000000000007,1.2000000000000002,0.0
07317,0.4,6.0,0.8,0.0,2.8000000000000003,0.0,0.0,4.0,5.2,0.4,2.4000000000000004,2.8000000000000003,1.4000000000000001,9.8
07318,0.0,0.4,1.2000000000000002,0.0,0.0,1.0,0.0,2.0,4.800000000000001,1.4000000000000001,0.4,-0.6000000000000001,0.3999999999999999,0.0
07319,0.6000000000000001,0.0,-3.2000000000000006,-3.6000000000000005,1.8,0.0,0.0,2.0,-3.6000000000000005,-0.19999999999999996,-3.0,4.800000000000001,3.4000000000000004,1.8
07320,0.0,0.4,1.4000000000000001,2.8000000000000003,1.2000000000000002,-0.6000000000000001,0.0,3.4000000000000004,5.2,0.8,-1.7999999999999998,1.4000000000000001,-3.2000000000000006,0.8
07321,1.4000000000000001,0.4,0.0,0.0,6.0,1.4000000000000001,0.0,5.2,3.2,1.4000000000000001,8.4,1.8,2.0,2.8000000000000003
07322,1.0,0.8,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.000000000000001,7.4,6.000000000000001,0.0
07323,0.4,0.0,0.0,10.400000000000002,0.0,6.000000000000001,0.0,-3.0,-2.5999999999999996,0.0,0.4,-0.3999999999999999,3.8,0.0
