고객번호,분기_count지수
09342,2.8000000000000003
09343,4.4
09344,0.5999999999999996
09345,4.0
09346,4.0
09347,-0.20000000000000018
09348,2.8000000000000003
09349,4.0
09350,0.5999999999999996
09351,4.0
09352,4.0
09353,-0.20000000000000018
09354,2.8000000000000003
09355,4.0
09356,0.5999999999999996
09357,4.0
09358,2.0
09359,1.4000000000000001
09360,1.6
09361,1.8
09362,2.4000000000000004
09363,1.8
09364,2.0
09365,1.4000000000000001
09366,1.6
09367,1.8
09368,2.4000000000000004
09369,1.8
09370,2.0
09371,1.4000000000000001
09372,1.2000000000000002
09373,1.4000000000000001
09374,2.0
09375,1.4000000000000001
09376,0.8
09377,1.4000000000000001
09378,1.2000000000000002
09379,1.4000000000000001
09380,2.0
09381,1.4000000000000001
09382,0.8
09383,1.4000000000000001
09384,1.2000000000000002
09385,1.4000000000000001
09386,1.6
09387,4.2
09388,6.800000000000001
09389,3.2
09390,3.0000000000000004
09391,6.4
09392,1.6
09393,4.2
09394,6.800000000000001
09395,3.2
09396,3.0000000000000004
09397,6.4
09398,1.6
09399,4.2
09400,6.0
09401,1.0
09402,5.4
09403,5.0
09404,2.0
09405,4.800000000000001
09406,6.0
09407,1.0
09408,5.4
09409,5.0
09410,2.0
09411,4.800000000000001
09412,6.0
09413,1.0
09414,5.800000000000001
09415,5.0
09416,2.4000000000000004
09417,5.2
09418,6.0
09419,1.4000000000000001
09420,5.800000000000001
09421,5.0
09422,2.4000000000000004
09423,5.2
09424,6.0
09425,1.4000000000000001
09426,5.800000000000001
09427,5.0
09428,2.4000000000000004
09429,3.0
09430,0.8
09431,1.0
09432,2.8000000000000003
09433,0.6000000000000001
09434,2.4000000000000004
09435,3.0
09436,0.8
09437,1.0
09438,2.8000000000000003
09439,0.6000000000000001
09440,2.4000000000000004
09441,3.0
09442,2.0
09443,0.19999999999999996
09444,1.2000000000000002
09445,1.0
09446,1.2000000000000002
09447,1.0
09448,2.0
09449,0.19999999999999996
09450,1.2000000000000002
09451,1.0
09452,1.2000000000000002
09453,1.0
09454,2.0
09455,0.19999999999999996
09456,0.6000000000000001
09457,7.4
09458,2.0
09459,1.0
09460,6.6
09461,2.0
09462,0.6000000000000001
09463,7.4
09464,2.0
09465,1.0
09466,6.6
09467,2.0
09468,0.6000000000000001
09469,7.4
09470,3.6
09471,1.0
09472,6.2
09473,2.0
09474,1.4000000000000001
09475,9.4
09476,3.6
09477,1.0
09478,6.2
09479,2.0
09480,1.4000000000000001
09481,9.4
09482,3.6
09483,1.0
09484,6.2
09485,2.0
09486,0.6000000000000001
09487,6.6
09488,3.2
09489,1.0
09490,6.2
09491,2.0
09492,0.6000000000000001
09493,6.6
09494,3.2
09495,1.0
09496,6.2
09497,2.0
09498,3.0
09499,1.2000000000000002
09500,3.4000000000000004
09501,1.2000000000000002
09502,1.8
09503,0.8000000000000003
09504,3.0
09505,1.2000000000000002
09506,3.4000000000000004
09507,1.2000000000000002
09508,1.8
09509,0.8000000000000003
09510,3.0
09511,1.2000000000000002
09512,1.6
09513,0.0
09514,1.2000000000000002
09515,-0.6000000000000003
09516,1.8
09517,-1.4000000000000004
09518,1.6
09519,0.0
09520,1.2000000000000002
09521,-0.6000000000000003
09522,1.8
09523,-1.4000000000000004
09525,1.6
09526,0.0
09527,-1.6
09528,-1.2000000000000002
09529,2.4000000000000004
09530,-1.6
09531,-1.2000000000000002
09532,2.4000000000000004
09533,-1.6
09534,-1.2000000000000002
09535,2.4000000000000004
09536,-1.6
09537,-1.2000000000000002
09538,2.4000000000000004
09539,-1.6
09540,-1.2000000000000002
09541,2.4000000000000004
09542,-1.2000000000000002
09543,-1.2000000000000002
09544,2.4000000000000004
09545,-1.2000000000000002
09546,-1.2000000000000002
09547,2.4000000000000004
09548,-1.2000000000000002
09549,-1.2000000000000002
09551,2.4000000000000004
09553,-1.2000000000000002
09554,-1.2000000000000002
09555,2.4000000000000004
09556,-1.2000000000000002
09558,1.0
09559,5.6000000000000005
09560,1.8
09561,1.0
09562,4.0
09563,2.2
09564,1.0
09565,5.6000000000000005
09567,1.8
09568,1.0
09569,4.0
09570,2.2
09571,1.0
09572,5.6000000000000005
09573,5.4
09574,4.0
09575,2.8000000000000003
09576,5.800000000000001
09577,3.2
09578,4.800000000000001
09579,5.4
09580,4.0
09581,2.8000000000000003
09582,5.800000000000001
09583,3.2
09584,4.800000000000001
09585,5.4
09586,4.0
09587,4.2
09588,1.8
09589,3.2
09590,4.2
09591,1.0
09592,3.6
09593,4.2
09594,1.8
09595,3.2
09596,4.2
09597,1.0
09598,3.6
09599,4.2
09600,1.8
09601,2.8000000000000003
09602,3.8
09603,1.0
09604,2.8000000000000003
09605,3.8
09606,1.0
09607,2.8000000000000003
09608,3.8
09609,1.0
09611,2.8000000000000003
09612,3.8
09613,1.0
09614,2.8000000000000003
09615,3.8
09616,2.0
09617,0.8000000000000003
09618,0.5999999999999996
09619,2.4000000000000004
09620,0.3999999999999999
09621,2.2
09622,2.0
09623,0.8000000000000003
09624,0.5999999999999996
09625,2.4000000000000004
09626,0.3999999999999999
09627,2.2
09628,2.0
09629,0.8000000000000003
09630,-1.7999999999999998
09631,2.8000000000000003
09632,-2.0
09633,-1.7999999999999998
09634,2.8000000000000003
09635,-1.2000000000000002
09636,-1.7999999999999998
09637,2.8000000000000003
09638,-2.0
09639,-1.7999999999999998
09641,2.8000000000000003
09642,-1.2000000000000002
09643,-1.7999999999999998
09644,2.8000000000000003
09645,-1.6
09647,-2.5999999999999996
09648,2.4000000000000004
09649,-1.6
09650,-2.5999999999999996
09651,2.4000000000000004
09652,-1.6
09653,-2.5999999999999996
09654,2.4000000000000004
09655,-1.6
09656,-2.5999999999999996
09657,2.4000000000000004
09658,-1.6
09659,-2.5999999999999996
09660,2.4000000000000004
09661,-1.0000000000000002
09662,0.4
09663,2.4000000000000004
09664,-1.0000000000000002
09665,0.4
09666,2.4000000000000004
09667,-1.0000000000000002
09668,0.4
09669,2.4000000000000004
09670,-1.0000000000000002
09671,0.4
09672,2.4000000000000004
09673,-1.0000000000000002
09675,0.8
09676,1.6
09677,-2.0
09678,0.8
09679,1.6
09680,-2.0
09681,0.8
09682,1.6
09683,-2.0
09684,0.8
09685,1.6
09686,-2.0
09687,0.8
09688,1.6
09689,-2.0
09690,2.0
09691,1.2000000000000002
09692,-1.6
09693,0.8
09694,1.6
09695,-2.0
09696,2.0
09697,1.2000000000000002
09698,-1.6
09699,0.8
09700,1.6
09701,-2.0
09702,2.0
09703,0.19999999999999996
09704,1.4000000000000001
09705,0.8
09706,0.6000000000000001
09707,1.0
09708,2.0
09709,0.19999999999999996
09710,1.4000000000000001
09711,0.8
09712,0.6000000000000001
09713,1.0
09714,2.0
09715,0.19999999999999996
09716,1.4000000000000001
09717,1.4000000000000001
09718,2.2
09719,1.2000000000000002
09720,1.8
09721,1.8
09722,1.6
09723,1.4000000000000001
09724,2.2
09725,1.2000000000000002
09726,1.8
09727,1.8
09728,1.6
09729,1.4000000000000001
09730,2.2
09731,0.6000000000000001
09732,2.8000000000000003
09733,1.2000000000000002
09734,2.2
09736,0.4
09737,2.8000000000000003
09738,0.6000000000000001
09739,2.8000000000000003
09740,1.2000000000000002
09741,2.2
09742,0.4
09743,2.8000000000000003
09744,0.6000000000000001
09745,2.8000000000000003
09746,1.2000000000000002
09747,4.4
09748,0.8000000000000003
09749,4.4
09750,1.2000000000000002
09751,2.4000000000000004
09752,1.2000000000000002
09753,4.4
09754,0.8000000000000003
09755,4.4
09756,1.2000000000000002
09757,2.4000000000000004
09758,1.2000000000000002
09759,4.4
09760,2.8000000000000003
09761,3.4000000000000004
09762,2.8000000000000003
09764,1.7999999999999998
09767,2.8000000000000003
09768,3.4000000000000004
09770,2.8000000000000003
09771,3.4000000000000004
09772,2.8000000000000003
09773,1.7999999999999998
09774,2.8000000000000003
09775,3.4000000000000004
09776,2.8000000000000003
09777,3.4000000000000004
09778,2.8000000000000003
09779,1.7999999999999998
09781,2.8000000000000003
09782,3.4000000000000004
09783,2.8000000000000003
09784,3.4000000000000004
09785,2.8000000000000003
09786,1.7999999999999998
09787,2.8000000000000003
09788,3.4000000000000004
09789,2.8000000000000003
09790,3.4000000000000004
09791,2.8000000000000003
09792,1.7999999999999998
09793,1.4000000000000001
09794,-0.3999999999999999
09795,1.4000000000000001
09796,-1.6
09797,3.4000000000000004
09798,-1.6
09799,1.4000000000000001
09800,-0.3999999999999999
09801,1.4000000000000001
09802,-1.6
09803,3.4000000000000004
09804,-1.6
09805,1.4000000000000001
09806,-0.3999999999999999
09807,1.4000000000000001
09808,0.3999999999999999
09809,3.8000000000000007
09810,0.3999999999999999
09811,1.4000000000000001
09812,2.0
09814,1.4000000000000001
09815,0.3999999999999999
09816,3.8000000000000007
09817,0.3999999999999999
09818,1.4000000000000001
09819,2.0
09820,1.4000000000000001
09821,0.3999999999999999
09822,3.8000000000000007
09823,3.0
09824,1.4000000000000001
09825,5.0
09826,1.4000000000000001
09827,3.4000000000000004
09828,3.8000000000000007
09829,3.0
09830,1.4000000000000001
09831,5.0
09832,1.4000000000000001
09833,3.4000000000000004
09834,3.8000000000000007
09835,3.0
09836,5.8
09837,-0.8
09838,2.4000000000000004
09839,5.4
09840,-0.3999999999999999
09841,2.0
09842,5.8
09843,-0.8
09844,2.4000000000000004
09845,5.4
09846,-0.3999999999999999
09848,2.0
09849,5.8
09850,-0.8
09851,2.0
09852,6.2
09853,0.3999999999999999
09854,2.4000000000000004
09855,5.8
09856,1.6
09857,2.0
09858,6.2
09859,0.3999999999999999
09860,2.4000000000000004
09861,5.8
09862,1.6
09863,2.0
09864,6.2
09865,0.8000000000000003
09866,2.8000000000000003
09867,5.8
09868,1.6
09869,1.6
09870,6.6
09871,0.8000000000000003
09872,2.8000000000000003
09873,5.8
09874,1.6
09875,1.6
09876,6.6
09877,0.8000000000000003
09879,2.8000000000000003
09880,0.0
09881,0.0
09882,0.3999999999999999
09883,0.3999999999999999
09884,0.0
09885,0.8000000000000003
09886,0.0
09887,0.0
09889,0.3999999999999999
09890,0.3999999999999999
09891,0.0
09892,0.8000000000000003
09893,0.0
09894,0.0
09895,3.0
09896,6.6
09897,1.4000000000000001
09898,6.6
09899,2.6
09900,4.6000000000000005
09901,3.0
09902,6.6
09903,1.4000000000000001
09904,6.6
09905,2.6
09906,4.6000000000000005
09907,3.0
09908,6.6
09909,1.0
09910,6.6
09911,3.0
09912,4.6000000000000005
09913,3.0
09914,6.6
09915,1.0
09916,6.6
09917,3.0
09918,4.6000000000000005
09919,3.0
09920,6.6
09921,1.0
09922,6.6
09923,1.0
09924,6.800000000000001
09925,0.6000000000000001
09926,6.800000000000001
09927,1.0
09928,6.4
09929,1.0
09930,6.800000000000001
09931,0.6000000000000001
09932,6.800000000000001
09933,1.0
09934,6.4
09935,1.0
09936,6.800000000000001
09937,0.6000000000000001
09938,8.4
09939,1.0
09940,6.800000000000001
09941,2.2
09942,7.600000000000001
09943,0.6000000000000001
09944,8.4
09945,1.0
09946,6.800000000000001
09947,2.2
09948,7.600000000000001
09949,0.6000000000000001
09950,8.4
09951,1.4000000000000001
09952,2.8000000000000003
09953,-0.8000000000000007
09954,3.6
09955,0.19999999999999996
09956,1.4
09957,1.4000000000000001
09958,2.8000000000000003
09959,-0.8000000000000007
09960,3.6
09961,0.19999999999999996
09962,1.4
09963,1.4000000000000001
09964,2.8000000000000003
09965,-0.8000000000000007
09966,4.0
09967,0.19999999999999996
09968,1.4
09969,1.8
09970,2.8000000000000003
09971,-0.8000000000000007
09973,4.0
09974,0.19999999999999996
09975,1.4
09976,1.8
09977,2.8000000000000003
09978,-0.8000000000000007
09980,4.0
09981,0.4
09982,0.8000000000000003
09983,0.8
09984,3.8000000000000007
09985,-2.5999999999999996
09986,3.8000000000000007
09987,0.4
09988,0.8000000000000003
09989,0.8
09990,3.8000000000000007
09991,-2.5999999999999996
09992,3.8000000000000007
09993,0.4
09994,0.8000000000000003
09995,0.19999999999999996
09996,3.8000000000000007
09997,-0.19999999999999996
09998,3.2
09999,0.4
10000,3.2
10002,0.19999999999999996
10003,3.8000000000000007
10004,-0.19999999999999996
10005,3.2
10006,0.4
10007,3.2
10008,0.19999999999999996
10009,3.8000000000000007
10010,-0.19999999999999996
10011,-0.19999999999999996
10012,0.8
10013,0.19999999999999996
10014,-0.19999999999999996
10015,1.2000000000000002
10016,-0.19999999999999996
10017,-0.19999999999999996
10018,0.8
10019,0.19999999999999996
10020,-0.19999999999999996
10021,1.2000000000000002
10022,-0.19999999999999996
10023,-0.19999999999999996
10024,0.4
10025,0.6000000000000001
10026,-0.19999999999999996
10027,1.2000000000000002
10028,0.6000000000000001
10029,-0.19999999999999996
10030,0.4
10031,0.6000000000000001
10032,-0.19999999999999996
10033,1.2000000000000002
10034,0.6000000000000001
10035,-0.19999999999999996
10036,0.4
10037,0.6000000000000001
10038,2.2
10039,4.6000000000000005
10040,2.0
10041,4.2
10042,3.4000000000000004
10043,2.4000000000000004
10044,2.2
10045,4.6000000000000005
10046,2.0
10047,4.2
10048,3.4000000000000004
10049,2.4000000000000004
10050,2.2
10051,4.6000000000000005
10052,2.0
10053,2.6
10054,3.8
10055,2.8000000000000003
10056,3.8
10057,3.8
10058,2.0
10059,2.6
10060,3.8
10061,2.8000000000000003
10062,3.8
10063,3.8
10064,2.0
10065,2.6
10066,2.2
10067,2.0
10068,3.0
10069,3.8
10070,1.6
10071,3.8
10072,2.2
10073,2.0
10074,3.0
10075,3.8
10076,1.6
10077,3.8
10078,2.2
10079,2.0
10080,2.4000000000000004
10081,2.2
10083,2.4000000000000004
10084,3.4000000000000004
10085,2.0
10086,1.4000000000000001
10087,2.4000000000000004
10088,2.2
10089,2.4000000000000004
10090,3.4000000000000004
10091,2.0
10092,1.4000000000000001
10093,2.4000000000000004
10094,2.2
10095,1.4000000000000001
10096,2.2
10097,1.0
10098,2.2
10099,1.8
10100,2.2
10101,1.4000000000000001
10102,2.2
10103,1.0
10104,2.2
10105,1.8
10106,2.2
10107,1.4000000000000001
10108,2.2
10109,2.2
10110,0.3999999999999999
10111,2.2
10112,0.0
10113,2.6
10114,-0.8
10115,2.2
10116,0.3999999999999999
10117,2.2
10118,0.0
10119,2.6
10121,-0.8
10122,2.2
10123,0.3999999999999999
10124,3.8
10125,-0.20000000000000018
10126,4.2
10127,-0.6000000000000003
10128,1.8
10129,0.5999999999999996
10130,3.8
10131,-0.20000000000000018
10132,4.2
10133,-0.6000000000000003
10134,1.8
10135,0.5999999999999996
10136,3.8
10137,-0.20000000000000018
10138,2.8000000000000003
10139,-1.2000000000000006
10140,2.4000000000000004
10141,-3.2000000000000006
10142,3.6
10143,-2.0000000000000004
10144,2.8000000000000003
10145,-1.2000000000000006
10146,2.4000000000000004
10147,-3.2000000000000006
10148,3.6
10149,-2.0000000000000004
10150,2.8000000000000003
10151,-1.2000000000000006
10152,0.3999999999999999
10153,-2.0000000000000004
10154,2.4
10155,-3.2000000000000006
10156,1.6
10157,0.0
10158,0.3999999999999999
10159,-2.0000000000000004
10160,2.4
10161,-3.2000000000000006
10162,1.6
10163,0.0
10164,0.3999999999999999
10165,-2.0000000000000004
10166,0.19999999999999996
10167,1.4000000000000001
10168,0.3999999999999999
10169,0.19999999999999996
10170,1.4000000000000001
10171,0.3999999999999999
10172,0.19999999999999996
10173,1.4000000000000001
10174,0.3999999999999999
10175,0.19999999999999996
10176,1.4000000000000001
10177,0.3999999999999999
10178,0.19999999999999996
10179,1.4000000000000001
10180,1.2000000000000002
10181,3.8
10182,2.2
10183,2.4000000000000004
10184,1.8
10185,3.0
10186,1.2000000000000002
10187,3.8
10188,2.2
10189,2.4000000000000004
10190,1.8
10191,3.0
10192,1.2000000000000002
10193,3.8
10194,2.2
10195,2.4000000000000004
10196,1.8
10197,3.0
10198,1.2000000000000002
10199,3.8
10200,2.2
10201,2.4000000000000004
10202,1.8
10203,3.0
10204,1.2000000000000002
10205,3.8
10206,2.2
10207,2.4000000000000004
10208,-0.3999999999999999
10209,5.6
10210,0.0
10211,5.2
10212,0.0
10213,5.6
10214,-0.3999999999999999
10215,5.6
10216,0.0
10218,5.2
10219,0.0
10220,5.6
10221,-0.3999999999999999
10222,5.6
10223,0.0
10224,5.2
10225,0.0
10226,5.6
10227,-0.3999999999999999
10228,5.6
10229,0.0
10230,5.2
10231,0.0
10232,5.6
10233,-0.3999999999999999
10234,5.6
10235,0.0
10236,5.2
10237,0.19999999999999973
10238,3.6
10239,0.0
10240,0.3999999999999999
10241,2.6
10242,0.19999999999999973
10243,0.19999999999999973
10244,3.6
10245,0.0
10246,0.3999999999999999
10247,2.6
10248,0.19999999999999973
10249,0.19999999999999973
10250,3.6
10251,-0.7999999999999998
10252,0.0
10253,2.6
10254,-0.20000000000000018
10255,-0.6000000000000003
10256,3.6
10257,-0.7999999999999998
10258,0.0
10259,2.6
10260,-0.20000000000000018
10261,-0.6000000000000003
10262,3.6
10263,-0.7999999999999998
10264,0.0
10265,2.6
10266,-1.6
10267,-0.6000000000000003
10268,3.0
10269,-0.3999999999999999
10270,-0.6000000000000003
10271,2.6
10272,-1.6
10273,-0.6000000000000003
10274,3.0
10275,-0.3999999999999999
10276,-0.6000000000000003
10277,2.6
10278,-1.6
10279,0.6000000000000001
10280,0.0
10281,0.19999999999999996
10282,1.4000000000000001
10283,0.0
10284,1.0
10285,0.6000000000000001
10286,0.0
10287,0.19999999999999996
10288,1.4000000000000001
10289,0.0
10290,1.0
10291,0.6000000000000001
10292,0.0
10293,3.4000000000000004
10294,3.0
10295,2.8000000000000003
10296,2.6
10297,3.8
10298,2.0
10299,3.4000000000000004
10300,3.0
10301,2.8000000000000003
10302,2.6
10303,3.8
10304,2.0
10305,3.4000000000000004
10306,3.0
10307,2.0
10308,1.4000000000000001
10309,3.0
10310,0.8
10311,2.6
10312,1.8
10313,2.0
10314,1.4000000000000001
10315,3.0
10316,0.8
10318,2.6
10319,1.8
10320,2.0
10321,1.4000000000000001
10322,0.4
10323,7.0
10324,0.8
10325,4.4
10326,3.0
10327,4.800000000000001
10328,0.4
10329,7.0
10330,0.8
10331,4.4
10332,3.0
10333,4.800000000000001
10334,0.4
10335,7.0
10336,0.8
10337,4.800000000000001
10338,3.0
10339,4.800000000000001
10340,0.8
10341,7.0
10342,0.8
10343,4.800000000000001
10344,3.0
10346,4.800000000000001
10347,0.8
10348,7.0
10349,0.8
10350,4.800000000000001
10351,8.0
10352,1.0
10353,5.4
10354,2.4000000000000004
10355,6.2
10356,2.6000000000000005
10357,8.0
10358,1.0
10359,5.4
10360,2.4000000000000004
10361,6.2
10362,2.6000000000000005
10363,8.0
10364,1.0
10365,6.6
10366,1.4000000000000001
10367,7.0
10368,2.6000000000000005
10369,6.6
10370,1.4000000000000001
10371,6.6
10372,1.4000000000000001
10373,7.0
10374,2.6000000000000005
10375,6.6
10376,1.4000000000000001
10377,6.6
10378,1.4000000000000001
10379,4.0
10380,0.3999999999999999
10381,0.5999999999999996
10382,3.2
10383,2.0
10384,-0.6000000000000003
10385,4.0
10386,0.3999999999999999
10387,0.5999999999999996
10388,3.2
10389,2.0
10390,-0.6000000000000003
10391,4.0
10392,0.3999999999999999
10393,0.3999999999999999
10394,1.6
10395,2.0
10396,1.6
10397,2.4000000000000004
10398,3.2
10399,0.3999999999999999
10401,1.6
10402,2.0
10403,1.6
10404,2.4000000000000004
10405,3.2
10406,0.3999999999999999
10407,1.6
10408,1.2000000000000002
10409,2.8000000000000003
10410,2.4000000000000004
10411,2.8000000000000003
10412,0.3999999999999999
10413,2.8000000000000003
10414,1.2000000000000002
10415,2.8000000000000003
10416,2.4000000000000004
10417,2.8000000000000003
10418,0.3999999999999999
10419,2.8000000000000003
10420,1.2000000000000002
10421,2.8000000000000003
10422,-0.6000000000000003
10423,4.6000000000000005
10424,1.6
10425,2.2
10426,3.4000000000000004
10428,6.0
10429,-0.6000000000000003
10430,4.6000000000000005
10431,1.6
10432,2.2
10433,3.4000000000000004
10434,6.0
10435,-0.6000000000000003
10436,4.6000000000000005
10437,4.0
10438,1.6
10439,4.0
10440,3.2000000000000006
10441,4.4
10442,0.3999999999999999
10443,4.0
10444,1.6
10445,4.0
10446,3.2000000000000006
10447,4.4
10448,0.3999999999999999
10449,4.0
10450,1.6
10451,6.2
10452,0.20000000000000018
10453,6.0
10454,2.6000000000000005
10455,3.8
10456,0.3999999999999999
10457,6.6
10458,-0.5999999999999996
10459,6.0
10460,0.6000000000000001
10461,3.4000000000000004
10462,0.8000000000000003
10463,6.2
10464,0.20000000000000018
10466,1.6
10467,4.800000000000001
10468,0.8000000000000003
10469,1.6
10470,3.2
10471,0.0
10472,1.6
10473,2.8000000000000003
10474,0.3999999999999999
10475,2.0
10476,2.8000000000000003
10477,0.8000000000000003
10478,1.6
10479,4.800000000000001
10480,0.8000000000000003
10481,2.0
10482,4.4
10483,0.0
10484,2.0
10485,4.0
10486,0.3999999999999999
10487,2.4000000000000004
10488,4.0
10489,0.8000000000000003
10491,2.0
10492,6.0
10493,0.8000000000000003
10494,2.0
10495,2.0
10496,5.4
10497,-1.4000000000000004
10498,4.6000000000000005
10499,1.2000000000000002
10500,6.0
10501,2.0
10502,4.2
10503,-1.4000000000000004
10504,5.800000000000001
10505,1.2000000000000002
10506,4.800000000000001
10507,2.0
10508,5.4
10509,-2.4000000000000004
10510,3.4000000000000004
10511,-0.7999999999999998
10512,4.2
10513,0.0
10514,3.0
10515,-2.4000000000000004
10516,3.4000000000000004
10517,-0.7999999999999998
10518,4.2
10519,0.0
10520,3.0
10521,-2.4000000000000004
10522,3.4000000000000004
10523,3.4000000000000004
10524,4.2
10525,3.4000000000000004
10526,4.2
10527,3.4000000000000004
10528,4.2
10529,3.4000000000000004
10530,4.2
10531,3.4000000000000004
10532,4.2
10533,3.4000000000000004
10534,4.2
10535,3.4000000000000004
10536,4.2
10537,4.4
10538,0.19999999999999973
10539,5.6
10540,1.4
10541,4.4
10542,0.19999999999999973
10543,4.4
10544,0.19999999999999973
10545,5.6
10546,1.4
10547,4.4
10548,0.19999999999999973
10549,4.4
10550,0.19999999999999973
10551,2.8000000000000003
10552,-1.2000000000000006
10553,6.6
10554,-0.5999999999999996
10555,0.19999999999999996
10556,4.4
10557,2.8000000000000003
10558,-1.2000000000000006
10559,6.6
10560,-0.5999999999999996
10561,0.19999999999999996
10562,4.4
10563,2.8000000000000003
10564,-1.2000000000000006
10565,7.0
10566,-0.19999999999999973
10567,0.6000000000000001
10568,4.800000000000001
10569,3.2
10570,-0.8000000000000007
10571,7.0
10572,-0.19999999999999973
10573,0.6000000000000001
10574,4.800000000000001
10575,3.2
10576,-0.8000000000000007
10577,7.0
10578,-0.19999999999999973
10579,-0.19999999999999996
10580,2.8000000000000003
10581,1.2000000000000002
10582,-1.6000000000000005
10583,6.6
10584,-1.7999999999999998
10585,-0.19999999999999996
10586,2.8000000000000003
10587,1.2000000000000002
10588,-1.6000000000000005
10589,6.6
10590,-1.7999999999999998
10591,-0.19999999999999996
10592,2.8000000000000003
10593,2.2
10594,1.8
10595,2.6
10596,1.0
10597,1.4000000000000001
10598,1.0
10599,2.2
10600,1.8
10601,2.6
10602,1.0
10603,1.4000000000000001
10604,1.0
10605,2.2
10606,1.8
10607,2.8000000000000003
10608,0.19999999999999973
10609,5.8
10610,1.2000000000000002
10611,1.8
10612,5.0
10614,2.8000000000000003
10615,0.19999999999999973
10616,5.8
10617,1.2000000000000002
10618,1.8
10619,5.0
10620,2.8000000000000003
10621,0.19999999999999973
10622,4.800000000000001
10623,1.6
10624,-0.8
10625,5.0
10626,1.4000000000000001
10627,0.5999999999999996
10628,4.800000000000001
10629,1.6
10630,-0.8
10631,5.0
10632,1.4000000000000001
10633,0.5999999999999996
10634,4.800000000000001
10635,1.6
10636,-1.2000000000000002
10637,4.2
10638,1.0
10639,0.19999999999999973
10640,4.0
10641,0.8000000000000003
10642,-1.2000000000000002
10643,4.2
10644,1.0
10645,0.19999999999999973
10646,4.0
10647,0.8000000000000003
10648,-1.2000000000000002
10649,4.2
10650,1.6
10651,1.0
10652,1.8
10653,0.8000000000000003
10654,1.8
10655,1.0
10656,1.6
10657,1.0
10658,1.8
10659,0.8000000000000003
10660,1.8
10661,1.0
10662,1.6
10663,1.0
10664,2.2
10665,0.8000000000000003
10666,1.0
10667,1.4000000000000001
10668,1.6
10669,0.19999999999999996
10670,2.2
10671,0.8000000000000003
10672,1.0
10673,1.4000000000000001
10674,1.6
10675,0.19999999999999996
10676,2.2
10677,0.8000000000000003
10678,1.8
10679,3.4000000000000004
10680,2.0
10681,2.6
10682,2.6
10683,2.8000000000000003
10684,1.8
10685,3.4000000000000004
10686,2.0
10687,2.6
10688,2.6
10689,2.8000000000000003
10690,1.8
10691,3.4000000000000004
10692,2.4000000000000004
10693,2.8000000000000003
10694,2.0
10696,3.2
10697,2.0
10698,1.6
10699,2.4000000000000004
10700,2.8000000000000003
10701,2.0
10702,3.2
10703,2.0
10704,1.6
10705,2.4000000000000004
10706,2.8000000000000003
10707,5.0
10708,4.0
10709,2.2
10710,7.800000000000001
10711,1.2000000000000002
10712,4.6000000000000005
10713,5.0
10714,4.0
10715,2.2
10716,7.800000000000001
10717,1.2000000000000002
10719,4.6000000000000005
10720,5.0
10721,4.0
10722,3.0
10723,7.800000000000001
10724,1.6
10725,5.800000000000001
10726,3.8000000000000007
10727,4.4
10728,3.0
10729,7.800000000000001
10730,1.6
10731,5.800000000000001
10732,3.8000000000000007
10733,4.4
10734,3.0
10735,7.800000000000001
10736,-1.6000000000000005
10737,3.8
10738,6.000000000000001
10739,-0.8000000000000007
10740,3.8
10741,10.400000000000002
10742,-1.6000000000000005
10743,3.8
10744,6.000000000000001
10745,-0.8000000000000007
10746,3.8
10747,10.400000000000002
10748,-1.6000000000000005
10749,3.8
10750,1.8
10751,-2.0000000000000004
10752,0.3999999999999999
10753,5.4
10754,-1.6000000000000005
10755,0.3999999999999999
10756,1.8
10757,-2.0000000000000004
10758,0.3999999999999999
10759,5.4
10760,-1.6000000000000005
10761,0.3999999999999999
10762,1.8
10763,-2.0000000000000004
10764,4.0
10765,1.4000000000000001
10766,0.0
10767,0.8000000000000003
10768,5.8
10769,-0.40000000000000036
10770,3.6
10771,3.8
10772,0.3999999999999999
10773,1.6
10774,7.0
10775,-1.6000000000000005
10776,4.0
10777,1.4000000000000001
10778,4.2
10779,2.8000000000000003
10780,2.6
10781,2.6000000000000005
10782,5.6000000000000005
10783,-0.20000000000000018
10784,3.4000000000000004
10785,2.8000000000000003
10786,3.0
10787,3.4000000000000004
10788,5.6000000000000005
10789,-1.0000000000000002
10790,4.2
10791,2.8000000000000003
10792,1.2000000000000002
10793,4.0
10794,5.0
10795,4.0
10796,0.8
10797,7.000000000000001
10798,1.6
10799,4.800000000000001
10800,5.0
10801,3.6
10802,1.6
10803,7.000000000000001
10804,1.2000000000000002
10805,4.0
10806,5.0
10807,4.0
10808,0.8
10809,7.000000000000001
10810,1.6
10811,4.800000000000001
10812,5.0
10813,3.6
10814,1.6
10815,7.000000000000001
10816,1.2000000000000002
10817,4.0
10818,5.0
10819,4.0
10820,3.4000000000000004
10821,5.6
10822,5.4
10823,3.2
10824,5.4
10825,4.0
10826,3.4000000000000004
10827,5.6
10828,5.4
10829,3.2
10830,5.4
10831,4.0
10832,3.4000000000000004
10833,5.6
10834,3.4000000000000004
10835,3.2
10836,3.4000000000000004
10837,3.2
10838,3.4000000000000004
10839,3.2
10840,3.4000000000000004
10841,3.2
10842,3.4000000000000004
10843,3.2
10844,3.4000000000000004
10845,3.2
10846,3.4000000000000004
10847,3.2
10848,1.8
10849,1.2000000000000002
10850,-0.7999999999999998
10851,1.8
10852,0.8
10853,-0.3999999999999999
10854,1.8
