고객번호,가공식품_구매지수,신선식품_구매지수,일상용품_구매지수,의약품/의료기기_구매지수,교육/문화용품_구매지수,외식_구매지수,기타_구매지수,디지털/가전_구매지수,가구/인테리어_구매지수,의류_구매지수,전문스포츠/레저_구매지수,패션잡화_구매지수,유아동_구매지수,명품_구매지수
10478,1.4000000000000001,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.6,0.0,0.8,0.0,-0.40000000000000036
10479,0.0,0.0,0.4,4.4,-1.0,0.4,0.0,-2.0000000000000004,1.8,-0.19999999999999996,6.000000000000001,6.4,1.6,0.0
10480,0.0,1.4000000000000001,0.0,3.2,2.4000000000000004,2.0,1.6,0.0,6.0,-0.6000000000000001,0.8000000000000003,-0.6000000000000001,2.0,0.0
10481,0.0,1.0,1.0,0.8,5.0,2.0,7.000000000000001,0.0,0.0,7.800000000000001,2.0,3.4000000000000004,2.6,0.0
10482,0.4,0.0,0.0,0.19999999999999996,0.19999999999999996,2.8000000000000003,0.0,2.0,3.0,1.8,-4.2,1.2000000000000002,-0.7999999999999998,0.0
10483,1.4000000000000001,0.0,1.0,1.4000000000000001,-0.7999999999999998,4.4,0.0,0.0,4.4,4.4,-1.6,4.0,2.0,0.0
10484,1.0,0.0,1.0,3.4000000000000004,-3.0,5.4,0.0,-1.0,5.0,6.800000000000001,2.0,4.0,0.0,0.0
10485,0.0,0.0,0.0,2.8000000000000003,0.6000000000000005,1.0,2.0,0.0,3.6,0.0,8.4,2.8000000000000003,0.0,0.0
10486,0.0,1.4000000000000001,0.4,0.0,-3.0,7.4,0.0,0.0,-1.6000000000000005,0.4,-1.2000000000000006,2.6000000000000005,7.0,0.0
10487,1.6,0.39999999999999947,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.4,-3.6000000000000005,2.8000000000000003,0.0
10488,0.0,1.4000000000000001,1.0,2.4000000000000004,0.0,-3.0,0.0,7.0,1.6,-0.8000000000000007,1.6,1.2000000000000002,6.000000000000001,0.0
10489,0.4,-0.19999999999999996,0.8,0.0,0.4,-2.8000000000000007,2.0,-3.0,2.4000000000000004,-1.0,-2.4000000000000004,-2.0,-2.5999999999999996,0.0
10491,0.0,0.0,0.0,0.0,2.0,4.4,0.0,0.0,7.4,-0.3999999999999999,4.4,-1.0,2.0,0.0
10492,1.4000000000000001,0.0,1.0,4.4,0.0,6.000000000000001,0.0,2.0,0.0,4.0,-2.4000000000000004,0.0,0.0,0.0
10493,1.0,0.0,1.8,6.000000000000001,4.0,5.8,4.800000000000001,0.0,2.6000000000000005,3.0,0.0,9.4,4.2,0.0
10494,1.0,0.4,2.4000000000000004,9.8,2.0,-0.5999999999999996,0.0,0.0,4.4,-0.19999999999999996,-1.0,8.4,8.0,0.0
10495,0.4,0.8,0.8,3.4000000000000004,0.0,0.4,0.0,2.4000000000000004,2.0,2.8000000000000003,0.0,4.6000000000000005,2.0,2.0
10496,1.0,0.0,0.0,6.2,1.6,6.2,0.0,0.0,0.0,6.000000000000001,0.0,6.4,1.6,4.0
10497,1.4000000000000001,2.0,1.0,1.6,3.0,2.4000000000000004,0.0,0.0,6.4,5.4,2.8000000000000003,8.4,4.0,0.0
10498,0.4,0.0,0.4,2.0,1.0,4.800000000000001,2.4000000000000004,0.0,1.8,-0.6000000000000001,-0.19999999999999996,0.8,0.6000000000000005,0.0
10499,0.0,0.0,0.8,1.6,0.0,3.4000000000000004,0.0,0.0,0.0,4.800000000000001,0.0,0.3999999999999999,2.0,0.0
10500,0.0,0.0,1.4000000000000001,4.800000000000001,1.4000000000000001,0.4,5.4,-4.2,2.8000000000000003,1.8,-1.2000000000000006,3.0,1.4000000000000001,0.0
10501,0.0,0.4,2.4000000000000004,4.800000000000001,5.0,-2.5999999999999996,-3.6000000000000005,0.0,-1.6000000000000005,3.0,2.0,1.8,3.0,0.0
10502,0.0,1.4000000000000001,0.0,0.0,-3.0,0.0,2.4000000000000004,0.0,0.8000000000000003,1.0,0.0,2.0,1.0,0.0
10503,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10504,2.0,1.0,0.4,0.0,4.4,1.2000000000000002,0.0,2.8000000000000003,3.6,-0.19999999999999996,5.0,1.8,2.0,0.0
10505,0.0,7.0,-0.19999999999999996,-3.8000000000000007,0.0,2.4000000000000004,0.0,0.0,0.0,6.0,0.0,-2.0,2.0,0.0
10506,1.0,1.0,1.4000000000000001,2.4000000000000004,1.8,0.8,0.0,9.200000000000001,2.4000000000000004,0.0,2.4000000000000004,0.0,-1.0,3.4000000000000004
10507,0.4,1.2000000000000002,-0.19999999999999996,0.0,2.8000000000000003,-0.8,0.0,3.6,3.2,-0.6000000000000001,8.8,-0.19999999999999996,1.4000000000000001,6.4
10508,1.4000000000000001,0.4,0.4,0.0,4.800000000000001,0.8,0.0,9.600000000000001,0.0,0.8,0.0,1.8,0.0,4.6000000000000005
10509,0.0,0.0,1.4000000000000001,1.6,3.0,-0.19999999999999996,-0.19999999999999973,0.0,8.0,-0.6000000000000001,-3.0,-1.2000000000000006,2.0,0.0
10510,0.4,0.0,0.4,0.8,3.2,0.0,6.000000000000001,7.0,-1.6000000000000005,3.2,1.6,2.4000000000000004,3.6,0.0
10511,0.4,0.0,1.2000000000000002,-0.19999999999999996,1.0,0.8,2.4000000000000004,3.2,0.0,-0.19999999999999996,4.0,-4.2,-1.0,2.0
10512,1.0,0.0,1.4000000000000001,1.8,0.0,2.4000000000000004,0.0,4.4,4.0,2.4000000000000004,2.4000000000000004,0.0,11.8,0.0
10513,0.0,0.0,0.4,3.2,2.0,0.0,0.0,-2.4000000000000004,2.4000000000000004,-0.19999999999999996,8.0,-2.2,4.0,0.0
10514,1.0,0.4,1.0,-0.8000000000000007,-0.19999999999999996,4.0,0.0,-0.3999999999999999,8.4,-0.19999999999999996,4.800000000000001,0.6000000000000001,6.6,0.0
10515,1.8,1.4000000000000001,1.0,0.0,2.0,0.4,0.0,0.0,0.0,6.4,0.0,7.000000000000001,8.4,2.4000000000000004
10516,1.0,1.0,0.0,0.8,3.0,6.800000000000001,0.0,0.0,-1.0,0.4,4.800000000000001,4.6000000000000005,3.0,0.0
10517,1.4000000000000001,0.0,1.4000000000000001,4.4,4.0,2.4000000000000004,0.0,-2.4000000000000004,-0.6000000000000001,1.4000000000000001,6.800000000000001,1.8,3.6,0.0
10518,1.0,1.0,1.0,2.4000000000000004,-0.7999999999999998,2.4000000000000004,0.0,-2.4000000000000004,1.8,6.0,5.4,1.4000000000000001,6.6,0.0
10519,0.0,0.4,1.4000000000000001,4.2,0.0,2.0,0.0,0.0,5.8,0.0,3.2,2.2,0.0,2.0
10520,1.0,0.4,1.4000000000000001,7.4,2.4000000000000004,7.800000000000001,2.0,0.0,2.0,3.8000000000000007,2.0,3.2,1.8,0.0
10521,-0.6000000000000001,-0.6000000000000001,1.2000000000000002,2.0,1.2000000000000002,-0.6000000000000001,-3.0,11.200000000000001,4.800000000000001,0.19999999999999996,7.4,8.4,0.4,8.4
10522,1.0,1.0,0.4,5.4,1.2000000000000002,1.2000000000000002,-3.0,2.0,10.0,1.8,1.2000000000000002,0.6000000000000001,1.4000000000000001,0.0
10523,0.4,-3.0,-0.19999999999999996,2.8000000000000003,0.0,0.8,0.0,2.0,0.0,3.4000000000000004,2.4000000000000004,3.4000000000000004,-1.6,3.2
10524,0.0,0.0,1.4000000000000001,0.0,3.2,2.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0
10525,0.0,0.0,-1.4000000000000004,-4.2,0.4,2.4000000000000004,0.0,0.0,2.0,4.800000000000001,-3.8000000000000007,-2.2,0.3999999999999999,0.0
10526,1.0,1.0,1.4000000000000001,3.6,1.8,-3.6000000000000005,-3.0,4.0,4.800000000000001,-0.6000000000000001,4.0,3.0,1.2000000000000002,0.0
10527,1.0,1.0,1.0,2.4000000000000004,1.6,0.0,0.0,0.0,4.0,2.8000000000000003,8.4,2.0,5.2,0.0
10528,1.8,2.4000000000000004,1.0,0.0,2.0,0.8,0.0,-4.4,6.0,0.4,2.6000000000000005,0.8,1.4000000000000001,4.2
10529,0.0,0.8,0.4,2.4000000000000004,1.6000000000000005,1.4000000000000001,0.0,-2.4000000000000004,4.800000000000001,-0.6000000000000001,4.800000000000001,6.800000000000001,10.0,0.0
10530,1.0,6.000000000000001,0.4,-1.4,0.0,1.0,0.0,7.800000000000001,11.200000000000001,2.4000000000000004,0.0,5.2,6.000000000000001,2.2
10531,1.0,0.4,0.8,6.000000000000001,3.0,1.0,2.8000000000000003,0.0,-0.5999999999999996,0.0,0.0,0.8,3.0000000000000004,11.200000000000001
10532,1.0,0.8,1.0,0.0,2.4000000000000004,1.4000000000000001,1.4000000000000001,0.0,0.0,2.4000000000000004,7.0,-3.0,3.0,0.0
10533,2.8000000000000003,1.4000000000000001,4.4,0.0,-3.0,0.0,0.0,0.0,0.0,1.8,7.4,1.8,2.4000000000000004,0.0
10534,0.4,0.8,0.4,4.0,1.0,4.800000000000001,0.4,-2.4000000000000004,2.2,7.4,4.0,0.8,1.4000000000000001,0.0
10535,1.0,1.4000000000000001,1.0,5.2,1.0,0.0,0.0,0.0,9.0,1.8,7.0,5.4,5.0,0.0
10536,0.0,0.0,0.8,-3.6000000000000005,8.2,2.4000000000000004,-1.0,0.0,3.4000000000000004,0.4,6.000000000000001,4.2,2.0,6.000000000000001
10537,0.4,0.4,0.4,8.4,0.0,2.0,0.0,5.0,0.0,7.600000000000001,-2.4000000000000004,11.400000000000002,2.8000000000000003,0.0
10538,1.0,1.0,1.4000000000000001,1.1999999999999993,4.4,1.6,0.0,0.0,2.4000000000000004,2.4000000000000004,2.0,1.2000000000000002,5.4,-4.2
10539,1.0,0.0,0.4,-0.19999999999999996,-1.0,0.4,0.0,-0.8000000000000007,0.0,-3.6000000000000005,0.0,8.4,4.0,2.8000000000000003
10540,0.0,0.0,0.4,0.8,3.2,3.8,-3.6000000000000005,0.0,-0.5999999999999996,0.4,2.4000000000000004,7.800000000000001,1.6,0.0
10541,0.0,0.8,1.4000000000000001,1.8,0.0,2.8000000000000003,0.0,-3.6000000000000005,-3.6000000000000005,-1.4,-0.7999999999999998,5.2,0.0,0.0
10542,1.0,1.4000000000000001,1.0,6.2,3.4000000000000004,0.0,2.0,-2.4000000000000004,8.4,-0.19999999999999996,3.4000000000000004,0.19999999999999996,2.4000000000000004,0.0
10543,0.4,1.0,1.0,2.4000000000000004,0.8,0.4,9.200000000000001,4.800000000000001,9.8,0.4,8.4,0.19999999999999996,2.0,6.000000000000001
10544,1.0,1.4000000000000001,1.4000000000000001,2.8000000000000003,4.4,2.0,0.0,0.0,0.0,4.4,1.8,1.6,5.4,0.0
10545,3.8000000000000007,7.4,0.4,0.0,0.0,1.4000000000000001,0.0,2.8000000000000003,-1.8000000000000003,1.2000000000000002,2.8000000000000003,0.19999999999999996,0.0,5.2
10546,0.4,1.0,1.4000000000000001,1.6,3.6,2.4000000000000004,0.0,0.0,-1.0,-0.19999999999999996,5.4,4.4,3.0,0.0
10547,1.4000000000000001,1.0,1.0,3.2,4.0,4.4,1.2000000000000002,0.0,0.6000000000000005,1.4000000000000001,3.2000000000000006,-2.0,1.4000000000000001,0.0
10548,1.0,0.4,0.8,4.2,-2.2,-0.6000000000000001,-0.5999999999999996,-1.2000000000000006,-1.6000000000000005,0.4,2.4000000000000004,-3.2000000000000006,0.4,0.0
10549,1.4000000000000001,1.4000000000000001,0.0,9.4,2.6,3.6,5.2,0.0,-1.0,6.2,2.4000000000000004,-0.19999999999999996,-1.0,0.0
10550,1.4000000000000001,0.0,1.4000000000000001,0.19999999999999996,0.0,4.0,0.0,6.4,6.6,-1.2000000000000006,4.0,6.200000000000001,0.0,0.0
10551,0.8,0.4,0.4,6.800000000000001,1.6,0.0,0.0,0.0,0.0,1.4000000000000004,3.2,-1.7999999999999998,0.0,0.0
10552,0.0,1.4000000000000001,0.0,2.0,0.0,9.0,0.0,0.0,2.0,3.0000000000000004,2.4000000000000004,0.0,8.0,0.0
10553,1.0,1.4000000000000001,1.0,5.0,7.0,2.4000000000000004,0.0,2.0,0.0,-0.6000000000000001,6.000000000000001,1.2000000000000002,0.0,0.0
10554,0.4,1.0,0.8,2.0,2.0,5.0,0.0,2.0,3.0,2.6,2.0,1.6,2.4000000000000004,0.0
10555,0.0,0.0,0.4,8.0,0.6000000000000001,2.0,2.0,2.0,2.4000000000000004,-1.6000000000000005,2.4000000000000004,0.5999999999999996,2.0,0.0
10556,0.0,0.0,1.0,11.0,4.0,0.0,0.0,0.0,2.0,-1.0,5.0,-2.0,3.2,0.0
10557,1.0,0.4,0.4,2.8000000000000003,5.4,0.8,5.4,9.8,9.0,-0.19999999999999996,6.4,0.8,1.0,6.4
10558,0.0,-0.19999999999999996,0.0,2.6000000000000005,1.8,2.4000000000000004,2.8000000000000003,0.0,2.4000000000000004,1.4000000000000001,0.39999999999999947,0.4,0.0,0.0
10559,1.0,6.000000000000001,1.8,0.0,4.0,1.4000000000000001,0.0,0.0,1.6,8.8,0.0,3.6,9.4,8.0
10560,1.0,0.4,0.4,9.0,3.2,0.0,-0.5999999999999996,2.0,6.000000000000001,-1.0,-0.5999999999999996,8.2,7.0,0.0
10561,1.0,0.0,0.0,1.6,2.0,0.0,0.0,5.0,0.0,0.0,5.2,3.6,0.8,0.0
10562,1.0,1.4000000000000001,0.0,1.4000000000000001,2.0,0.0,0.0,0.0,3.6,1.4000000000000001,6.0,3.6,6.4,0.0
10563,0.4,0.8,0.8,0.39999999999999947,2.0,4.4,0.0,0.0,0.0,0.0,0.0,-1.6000000000000005,0.0,0.0
10564,1.0,0.0,0.4,7.4,2.0,5.0,0.0,0.0,2.8000000000000003,1.4000000000000001,1.8,0.8,3.4000000000000004,0.0
10565,0.0,0.0,0.0,2.8000000000000003,0.0,0.0,-2.2,2.4000000000000004,1.2000000000000002,0.8000000000000003,8.8,3.4000000000000004,0.0,0.0
10566,0.0,0.0,1.2000000000000002,0.4,0.4,1.0,2.4000000000000004,10.200000000000001,-4.2,0.4,4.0,3.2,1.4000000000000001,8.8
10567,0.0,0.0,0.0,0.4,3.0,0.0,10.8,0.0,1.4000000000000001,-0.19999999999999996,2.0,2.4000000000000004,0.0,0.0
10568,0.4,1.0,0.0,3.8,-0.3999999999999999,2.0,0.0,0.0,0.0,4.0,-0.7999999999999998,0.0,2.0,2.0
10569,1.0,0.0,0.0,3.8000000000000007,4.0,0.8,0.0,2.0,2.0,0.0,4.0,0.8,5.2,0.0
10570,0.4,0.4,0.8,4.2,2.0,0.0,0.0,2.4000000000000004,-4.2,0.8,6.000000000000001,2.0,-1.0,11.200000000000001
10571,1.0,0.4,1.4000000000000001,1.4000000000000001,3.6,1.0,-3.6000000000000005,2.0,0.0,1.8,2.0,1.8,1.6,0.0
10572,0.0,0.4,0.0,1.4000000000000001,0.0,4.4,0.0,0.0,0.0,-0.5999999999999996,-2.0000000000000004,4.800000000000001,7.4,0.0
10573,0.4,0.0,1.0,3.4000000000000004,3.6,0.0,0.0,0.0,2.0,5.8,-3.6000000000000005,1.4000000000000001,1.6,0.0
10574,0.0,1.0,0.8,5.6000000000000005,-1.4,-3.2000000000000006,5.8,0.0,-3.0,2.0,1.6,10.8,2.0,0.0
10575,0.8,0.0,2.0,5.800000000000001,6.6,1.4000000000000001,0.0,0.0,4.0,2.8000000000000003,2.0,0.3999999999999999,8.0,0.0
10576,1.0,1.4000000000000001,2.2,2.8000000000000003,3.6,0.4,0.0,2.0,4.0,3.2,2.0,-1.2000000000000006,2.4000000000000004,2.8000000000000003
10577,1.6,1.0,0.0,2.4000000000000004,4.4,1.4000000000000001,2.4000000000000004,0.0,1.4000000000000001,0.0,5.6000000000000005,0.19999999999999996,-3.0,9.200000000000001
10578,1.0,0.0,0.4,6.000000000000001,0.0,0.0,-3.6000000000000005,0.0,2.0,6.000000000000001,0.0,2.4000000000000004,0.0,0.0
10579,0.4,0.0,0.4,2.4000000000000004,2.6000000000000005,0.0,0.0,2.0,1.8,2.0,3.6,6.4,1.4000000000000001,0.0
10580,1.0,0.0,0.4,9.0,2.4000000000000004,3.2,7.200000000000001,2.0,0.8,-0.19999999999999996,2.4000000000000004,3.2,1.4000000000000001,0.0
10581,1.4000000000000001,1.0,1.0,2.2,1.4000000000000001,2.8000000000000003,0.0,-1.0,5.6000000000000005,1.4000000000000001,2.4000000000000004,0.4,1.4000000000000001,0.0
10582,0.0,1.4000000000000001,0.4,-0.5999999999999996,0.0,0.0,0.0,2.0,0.7999999999999998,0.19999999999999996,0.0,3.0,0.0,0.0
10583,0.0,0.0,0.0,3.8,2.0,6.000000000000001,-1.4000000000000004,-3.0,5.6000000000000005,0.4,5.2,0.0,8.0,0.0
10584,6.000000000000001,2.4000000000000004,3.2,7.4,-3.0,0.4,0.0,0.0,0.0,0.4,6.000000000000001,-0.8,2.0,0.0
10585,1.4000000000000001,0.0,0.4,2.4000000000000004,8.0,1.0,1.1999999999999993,7.4,2.8000000000000003,0.8,4.800000000000001,3.8,0.3999999999999999,2.8000000000000003
10586,0.0,1.0,-0.19999999999999996,1.8,2.0,4.4,0.0,-0.3999999999999999,0.0,1.4000000000000001,4.0,-2.2,2.0,7.000000000000001
10587,0.4,0.4,0.0,-2.4000000000000004,-2.0000000000000004,-3.6000000000000005,0.0,0.0,2.0,-1.6000000000000005,3.6,-2.8000000000000007,-1.7999999999999998,0.0
10588,1.0,0.0,0.4,0.8,1.2000000000000002,2.4000000000000004,2.0,-3.0,0.0,0.0,1.4000000000000001,1.0,1.4000000000000001,0.0
10589,0.0,1.4000000000000001,1.0,1.6,2.0,0.0,2.4000000000000004,-3.0,4.2,2.8000000000000003,4.800000000000001,3.0,2.0,0.0
10590,1.4000000000000001,0.8,0.4,1.2000000000000002,0.0,0.0,0.0,-3.0,0.0,2.4000000000000004,7.6000000000000005,9.0,2.0,0.0
10591,0.0,0.4,1.8,1.4000000000000001,2.4000000000000004,-0.5999999999999996,0.0,0.0,-1.2000000000000006,1.2000000000000002,-2.5999999999999996,0.0,4.4,0.0
10592,0.0,1.0,1.0,2.0,1.6,1.4000000000000001,2.0,0.0,9.8,0.8,0.0,1.4000000000000001,-0.7999999999999998,0.0
10593,0.0,0.8,0.4,2.0,0.0,0.4,0.0,12.0,2.4000000000000004,0.4,8.4,3.2,0.4,1.4000000000000001
10594,0.0,1.0,0.8,7.4,2.0,0.0,0.0,0.0,9.200000000000001,0.4,5.0,1.8,7.000000000000001,5.0
10595,0.0,-0.6000000000000001,0.4,4.4,1.6,10.400000000000002,0.0,0.0,5.0,4.0,1.6,8.8,2.8000000000000003,0.0
10596,3.4000000000000004,1.4000000000000001,1.0,6.4,3.2,2.0,0.0,7.0,6.6,6.800000000000001,0.0,6.6000000000000005,2.0,0.0
10597,1.8,0.0,0.0,2.6000000000000005,0.0,0.0,0.0,2.0,2.0,-0.20000000000000018,0.0,-0.5999999999999996,4.0,-3.0
10598,0.0,1.0,1.8,4.0,0.0,0.8,7.4,0.0,0.20000000000000018,0.4,5.0,6.4,0.0,0.0
10599,-0.8,-1.2000000000000002,1.4000000000000001,2.8000000000000003,-1.0,8.0,0.0,-2.4000000000000004,2.0,-0.3999999999999999,2.0,-3.0,-2.5999999999999996,0.0
10600,1.4000000000000001,0.4,1.4000000000000001,6.800000000000001,0.4,1.0,0.0,10.200000000000001,2.4000000000000004,0.4,5.800000000000001,0.4,1.4000000000000001,-1.2000000000000006
10601,0.0,1.0,0.4,3.4000000000000004,2.0,3.4000000000000004,0.0,-3.0,5.0,2.4000000000000004,4.0,4.0,5.0,0.0
10602,0.4,0.4,0.4,4.4,-2.5999999999999996,-3.6000000000000005,1.1999999999999993,-3.0,1.6,0.8,-1.4,1.8,1.4000000000000001,0.0
10603,1.0,1.0,1.0,6.6000000000000005,0.0,0.0,0.0,7.0,5.0,2.4000000000000004,7.200000000000001,5.0,2.4000000000000004,0.0
10604,1.0,1.0,1.0,-1.2000000000000006,6.2,0.0,0.0,0.0,7.0,-3.2000000000000006,0.0,2.0,0.0,0.0
10605,-0.19999999999999996,0.4,2.4000000000000004,-3.0,0.0,-0.19999999999999996,0.0,-1.4000000000000004,2.0,0.4,0.0,-3.0000000000000004,0.8,-2.2
10606,6.6,4.2,1.4000000000000001,2.0,5.4,2.0,-3.6000000000000005,0.0,0.0,0.4,7.000000000000001,-0.19999999999999996,1.0,5.0
10607,1.0,1.0,0.8,0.0,0.0,1.0,0.0,6.4,8.4,-0.19999999999999996,6.000000000000001,5.6000000000000005,8.4,4.4
10608,1.4000000000000001,0.0,1.4000000000000001,7.000000000000001,-0.19999999999999996,0.0,0.0,6.800000000000001,0.0,3.2,2.4000000000000004,2.2,4.0,8.0
10609,0.4,0.4,0.0,4.6000000000000005,-2.0,0.0,5.6000000000000005,7.600000000000001,2.0,-2.2,4.0,2.8000000000000003,0.0,0.0
10610,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.2,4.2,-0.6000000000000001,7.4,0.8,3.4000000000000004,0.0
10611,0.0,0.4,1.0,5.8,0.8,0.8,4.0,0.0,1.4000000000000001,1.8,2.0,2.4000000000000004,3.0,0.0
10612,2.0,7.4,2.0,2.4000000000000004,8.4,0.0,0.0,0.0,-1.6000000000000005,1.0,5.0,4.800000000000001,7.800000000000001,0.0
10614,1.4000000000000001,1.0,0.4,0.8,3.0,5.4,4.4,2.0,7.6000000000000005,-3.0,4.0,6.0,1.6,0.0
10615,0.4,0.4,0.8,10.400000000000002,0.8,1.0,0.8,2.0,-0.5999999999999996,0.4,4.800000000000001,0.8,2.0,2.8000000000000003
10616,0.0,0.4,1.4000000000000001,1.8,1.4000000000000001,1.4000000000000001,0.0,0.0,-1.6000000000000005,2.4000000000000004,2.0,0.8,1.8,0.0
10617,0.0,0.0,0.4,0.0,0.0,1.4000000000000001,0.0,8.4,6.000000000000001,1.0,0.0,-0.6000000000000001,2.4000000000000004,2.4000000000000004
10618,1.0,1.0,1.0,1.6,0.4,6.000000000000001,0.0,0.0,0.0,0.4,6.4,3.4000000000000004,5.0,0.0
10619,0.4,1.0,1.0,-2.8000000000000007,-1.0,1.0,2.4000000000000004,3.6,2.4000000000000004,1.8,1.6,4.800000000000001,1.6,2.4000000000000004
10620,0.4,1.4000000000000001,0.4,-0.6000000000000005,-0.7999999999999998,0.0,0.0,-3.6000000000000005,3.8000000000000007,5.8,7.800000000000001,4.4,5.0,0.0
10621,2.0,1.2000000000000002,1.8,8.4,0.0,1.0,0.0,7.800000000000001,4.800000000000001,6.800000000000001,2.4000000000000004,0.8,2.0,0.0
10622,1.4000000000000001,0.0,2.2,0.0,8.4,0.0,0.0,0.0,0.0,-0.19999999999999996,2.4000000000000004,-0.3999999999999999,2.4000000000000004,2.4000000000000004
10623,1.0,1.4000000000000001,0.4,0.0,11.400000000000002,0.4,0.0,4.4,8.8,0.4,6.000000000000001,0.4,0.0,0.0
10624,2.0,0.4,1.4000000000000001,0.0,2.8000000000000003,1.4000000000000001,8.4,-1.2000000000000006,2.4000000000000004,-0.19999999999999996,5.8,0.8,1.8,-1.4000000000000004
10625,1.0,1.4000000000000001,0.0,0.0,2.0,0.4,0.0,2.8000000000000003,5.2,2.2,0.39999999999999947,2.0,4.6000000000000005,0.0
10626,1.0,1.4000000000000001,3.2,0.0,0.0,1.0,0.0,8.8,8.2,1.4000000000000001,0.0,1.2000000000000002,2.4000000000000004,0.0
10627,0.0,0.4,1.4000000000000001,0.7999999999999998,2.2,3.2,2.4000000000000004,0.0,3.6,5.8,5.0,0.8000000000000003,1.8,0.0
10628,1.0,0.0,0.0,3.2,1.6,5.0,0.0,4.0,2.4000000000000004,-0.19999999999999996,0.0,4.4,0.0,0.0
10629,1.0,1.4000000000000001,0.4,1.4000000000000001,2.0,8.0,5.2,0.0,-3.6000000000000005,0.8,-2.5999999999999996,2.4000000000000004,1.2000000000000002,0.0
10630,0.0,1.0,1.0,9.200000000000001,6.2,8.4,0.0,3.6,-0.5999999999999996,4.4,0.0,2.0,6.6,2.8000000000000003
10631,1.4000000000000001,1.0,0.0,0.0,3.2,0.8,0.0,4.0,4.0,0.8,9.200000000000001,2.8000000000000003,0.8,6.0
10632,1.4000000000000001,3.4000000000000004,-0.6000000000000001,2.4000000000000004,-0.19999999999999996,0.19999999999999996,0.0,7.800000000000001,2.0,-0.19999999999999996,0.0,-0.19999999999999996,3.8,-2.2
10633,1.0,1.8,0.4,0.0,3.4000000000000004,2.0,2.0,5.2,5.2,1.4000000000000001,0.0,4.800000000000001,3.0000000000000004,10.8
10634,0.0,1.0,1.0,-3.6000000000000005,0.0,1.0,0.0,0.0,-3.0,1.2000000000000002,2.4000000000000004,2.4000000000000004,2.0,0.0
10635,1.0,1.0,0.0,8.8,7.4,1.0,9.4,0.0,3.6,1.8,8.4,8.4,1.0,0.0
10636,0.0,0.4,0.8,0.0,4.0,-0.8000000000000007,2.4000000000000004,0.0,5.4,1.4000000000000001,5.0,7.800000000000001,5.6000000000000005,0.0
10637,0.8,1.4000000000000001,0.8,0.0,6.000000000000001,0.0,0.0,-1.2000000000000006,9.200000000000001,-0.8,0.0,1.4000000000000001,2.0,-0.8000000000000007
10638,1.4000000000000001,-2.2,1.8,1.6,3.4000000000000004,1.0,0.0,2.4000000000000004,0.0,-1.0,0.0,-0.5999999999999996,0.0,2.4000000000000004
10639,0.19999999999999996,0.4,0.6000000000000001,0.0,7.800000000000001,1.4000000000000001,0.0,3.6,5.2,0.4,6.000000000000001,0.4,3.4000000000000004,6.800000000000001
10640,1.0,-0.6000000000000001,0.0,0.0,3.4000000000000004,0.0,0.0,0.0,0.0,4.0,7.0,4.0,1.4000000000000001,0.0
10641,0.0,0.0,0.8,3.4000000000000004,2.4000000000000004,1.0,1.0,-4.2,-3.2000000000000006,1.4000000000000001,-3.2000000000000006,2.4000000000000004,1.4000000000000001,0.0
10642,1.0,1.0,1.0,1.1999999999999993,7.0,0.4,-3.0,0.0,7.800000000000001,0.0,-0.19999999999999996,2.8000000000000003,7.0,0.0
10643,1.4000000000000001,1.0,2.6,7.000000000000001,6.4,1.0,2.4000000000000004,7.800000000000001,1.2000000000000002,0.4,9.8,-0.3999999999999999,2.4000000000000004,2.8000000000000003
10644,4.2,1.8,1.4000000000000001,0.0,0.0,2.8000000000000003,0.0,2.0,-3.8000000000000007,0.0,2.4000000000000004,0.8,8.0,0.0
10645,0.0,2.4000000000000004,0.0,-0.8000000000000007,2.6000000000000005,0.7999999999999998,0.0,0.0,3.8,0.4,0.4,3.8,8.0,-1.4000000000000004
10646,1.0,0.0,1.0,0.4,-0.19999999999999996,0.0,2.4000000000000004,0.0,2.4000000000000004,-0.19999999999999996,7.0,1.4000000000000001,0.4,0.0
10647,0.0,0.0,1.4000000000000001,1.0,-0.19999999999999996,6.000000000000001,4.800000000000001,2.0,2.0,2.6000000000000005,3.6,4.0,4.4,0.0
10648,0.0,0.0,1.0,4.4,2.2,3.0,-2.4000000000000004,0.0,5.0,2.0,5.6000000000000005,1.6,5.0,0.0
10649,0.4,0.0,0.8,-1.2000000000000006,1.6,0.4,0.0,0.0,2.0,-0.19999999999999996,0.0,0.7999999999999998,0.0,0.0
10650,1.4000000000000001,0.4,1.8,0.6000000000000001,1.4000000000000001,-1.2000000000000006,0.0,-3.0,3.6,0.8000000000000003,-3.8000000000000007,3.8,6.800000000000001,0.0
10651,-1.2000000000000002,0.4,-0.19999999999999996,2.8000000000000003,-1.6000000000000005,1.2000000000000002,0.0,0.7999999999999998,0.0,0.8,0.0,2.8000000000000003,-1.0,-3.6000000000000005
10652,0.0,0.4,1.0,-2.8000000000000007,-0.19999999999999996,0.0,2.4000000000000004,0.0,1.4000000000000001,2.6,7.4,1.1999999999999993,4.0,0.0
