,고객번호,성별,CAT연령대,지역,경쟁사이용횟수,채널이용횟수,멤버십가입개수,RECENCY6,고객구분1_7,편의품구매비중,선매품구매비중,전문품구매비중,주말방문비중,주말구매비중
11899,12058,F,장년층,경기,3,0,0,1,감소,0.30520695176860924,0.6947930482313908,0.0,0.2017045454545454,0.1610662930456497
11900,12059,F,중년층,경기,0,0,1,1,증가,0.982164823638914,0.01783517636108603,0.0,0.2964028776978417,0.38156606889787
11901,12060,M,중년층,서울,0,0,0,4,증가,0.3424134302648924,0.5809468905437772,0.07663967919133037,0.3441682600382409,0.4957916719559834
11902,12061,F,노년층,경기,3,13,1,0,감소,0.9147889203609869,0.08521107963901312,0.0,0.3381294964028777,0.3249760216026624
11903,12062,M,중년층,전남,0,0,1,3,증가,0.8140833131909793,0.037921806729522854,0.14799488007949782,0.3111986494091165,0.4587004484295034
11904,12063,F,장년층,광주,1,0,0,1,증가,0.760955929272761,0.23904407072723904,0.0,0.309820193637621,0.3544103661925444
11905,12064,F,중년층,경기,0,6,1,1,감소,0.1000217001797596,0.7179744086045071,0.18200389121573327,0.431578947368421,0.3351531799637888
11906,12065,M,청년층,경기,0,0,0,1,증가,0.6608628179797288,0.3391371820202712,0.0,0.2242063492063492,0.2484795011506012
11907,12066,F,청년층,경남,0,0,1,0,증가,0.7027011875984215,0.09769530141828912,0.19960351098328935,0.2815126050420168,0.2151666392034885
11908,12067,F,청년층,충북,0,0,0,0,감소,0.8685073742416343,0.13149262575836573,0.0,0.296028880866426,0.3331324525709427
11909,12068,F,중년층,경기,0,6,1,1,증가,0.8678446630896205,0.1321553369103795,0.0,0.2448979591836734,0.2499998236015898
11910,12069,M,노년층,서울,6,0,0,0,증가,0.4801615269569205,0.4925211622492057,0.02731731079387376,0.2353506243996157,0.5045402895871492
11911,12070,F,노년층,경기,1,0,1,0,감소,0.9449131783789668,0.05508682162103315,0.0,0.1887583892617449,0.1692812429527905
11912,12071,F,장년층,서울,0,0,0,1,증가,0.5427416681084776,0.45725833189152243,0.0,0.4802784222737819,0.4527678934417916
11913,12072,F,중년층,경기,0,10,1,3,증가,0.8779589963410678,0.12204100365893225,0.0,0.3592167454422687,0.3211425230501775
11914,12073,F,중년층,서울,0,0,0,2,증가,0.21368227763231157,0.3304662509580106,0.45585147140967786,0.3208137715179969,0.4201486754069138
11915,12074,F,장년층,서울,6,0,0,1,감소,0.8752371400373656,0.12476285996263436,0.0,0.3543165467625899,0.3248511038544398
11916,12075,F,청년층,인천,0,0,0,0,감소,0.5093882477251629,0.3493990222044446,0.1412127300703925,0.4036036036036036,0.5914816874314311
11917,12076,F,장년층,서울,0,0,1,0,증가,0.5349502941013436,0.4650497058986564,0.0,0.239880059970015,0.1168499234597796
11918,12078,M,중년층,부산,0,0,1,4,감소,0.2807044377730034,0.5028373385693079,0.2164582236576887,0.2057142857142857,0.1670994408320646
11919,12079,F,장년층,서울,0,0,0,3,감소,0.3170989868010168,0.6829010131989832,0.0,0.3718459495351925,0.45586822810734
11920,12080,F,장년층,경기,0,0,1,1,증가,0.8564193016835224,0.14358069831647757,0.0,0.3290897517504774,0.3775089751694101
11921,12081,M,중년층,경기,0,0,0,0,증가,0.04686396887470579,0.8363230428348908,0.11681298829040337,0.4054054054054054,0.3922470600002224
11922,12082,M,노년층,경기,0,0,0,3,감소,0.780109196704964,0.21989080329503594,0.0,0.4885572139303482,0.5001141024019294
11923,12083,M,청년층,부산,0,0,1,3,증가,0.9503351075496702,0.04966489245032982,0.0,0.3616298811544992,0.3657185999324354
11924,12084,F,중년층,경남,1,0,0,2,증가,0.4604021936448282,0.4312151969922042,0.10838260936296765,0.6517412935323383,0.7128880505392173
11925,12085,F,노년층,경기,0,0,0,3,감소,0.15004124180302716,0.8480570868156481,0.0019016713813247888,0.5289747399702823,0.348568567220605
11926,12086,F,청년층,전북,1,18,1,0,증가,0.8385445090681996,0.1614554909318005,0.0,0.2080536912751678,0.2011342120728357
11927,12087,F,장년층,충북,0,1,0,0,증가,0.874422588584531,0.12557741141546902,0.0,0.3244147157190635,0.3256404993664801
11928,12088,F,장년층,경기,8,4,0,3,감소,0.9799220168883153,0.020077983111684697,0.0,0.4050039093041438,0.3884164680574917
11929,12089,F,청년층,인천,0,1,1,0,증가,0.8044690313357513,0.19553096866424874,0.0,0.2315018315018315,0.2625976078307269
11930,12090,F,노년층,서울,14,0,1,0,증가,0.3617839074491379,0.6382160925508621,0.0,0.2958715596330275,0.3535940473875642
11931,12091,F,중년층,경기,0,35,0,0,증가,0.9226751788768273,0.07732482112317274,0.0,0.2696245733788396,0.2642252788292393
11932,12092,F,노년층,경기,0,0,0,0,감소,0.9250024232634325,0.07499757673656751,0.0,0.3706896551724138,0.3864364283853508
11933,12093,M,중년층,서울,0,22,1,5,증가,0.33429814277463527,0.6309154140649773,0.03478644316038743,0.4105571847507331,0.4685215398225425
11934,12094,F,청년층,광주,0,0,1,2,증가,0.4884292349507577,0.5115707650492424,0.0,0.2228260869565217,0.3220246734397677
11935,12095,F,중년층,경기,15,0,1,1,증가,0.22124255048412023,0.7787574495158798,0.0,0.3022847100175747,0.5332402488739721
11936,12096,F,장년층,서울,0,16,0,0,증가,0.9328579664072666,0.06714203359273335,0.0,0.3192464358452138,0.3340967668122307
11937,12097,F,장년층,부산,0,0,0,0,증가,0.8709571664218616,0.12904283357813842,0.0,0.2012738853503184,0.1460903033948314
11938,12098,F,장년층,서울,0,0,0,0,증가,0.9835995216082412,0.01640047839175881,0.0,0.2997737556561086,0.3484313794883635
11939,12099,F,장년층,경북,1,4,0,2,감소,0.8800775514756938,0.11992244852430618,0.0,0.3401069518716577,0.3646753249893921
11940,12100,F,장년층,서울,6,0,0,0,증가,0.35286018413436376,0.6471398158656363,0.0,0.1675126903553299,0.3036346332953196
11941,12101,F,장년층,부산,0,0,0,1,증가,0.44010125050177396,0.559898749498226,0.0,0.2571166207529844,0.1989112372611834
11942,12102,F,장년층,경기,0,27,1,0,감소,0.7097165650207475,0.2902834349792525,0.0,0.185204081632653,0.2010979166886
11943,12103,F,중년층,경북,0,0,0,0,감소,0.8858812843562466,0.11411871564375337,0.0,0.2566493955094991,0.3126800327783249
11944,12104,F,노년층,서울,0,0,0,3,감소,0.9078431684767844,0.09215683152321566,0.0,0.2825174825174825,0.3336043973596191
11945,12105,M,장년층,인천,0,0,1,1,감소,0.7407285078759261,0.25927149212407385,0.0,0.2354515050167224,0.2467631839700539
11946,12106,F,청년층,경기,1,6,1,1,증가,0.9392091325593869,0.06079086744061309,0.0,0.3101604278074866,0.3253694880898432
11947,12107,F,노년층,서울,0,0,0,0,감소,0.5411123175969864,0.4441929396333162,0.014694742769697441,0.2097521111413783,0.2660334955071515
11948,12108,F,청년층,전남,0,0,0,0,증가,0.7710893046904507,0.22891069530954938,0.0,0.1823122529644268,0.3305539256099726
11949,12109,F,장년층,대전,3,10,1,0,증가,0.8740937329931951,0.12590626700680482,0.0,0.3388235294117647,0.3268971848652148
11950,12110,M,장년층,서울,13,0,0,0,감소,0.245471098270285,0.7378965399119194,0.01663236181779566,0.3518518518518518,0.4086571298632393
11951,12111,F,중년층,서울,0,22,1,0,감소,0.6641535606398203,0.33584643936017966,0.0,0.161509900990099,0.2013224945899815
11952,12112,M,중년층,경기,0,0,0,1,증가,0.7785205546887909,0.22147944531120914,0.0,0.3018458197611292,0.390227723233309
11953,12113,F,중년층,부산,0,0,0,0,증가,0.8601961214282402,0.13980387857175974,0.0,0.1533101045296167,0.2342641436958812
11954,12114,F,장년층,인천,2,26,0,1,증가,0.5286910401832828,0.47130895981671717,0.0,0.3121495327102804,0.3827022943816049
11955,12115,F,노년층,서울,1,0,0,0,증가,0.9516253077192313,0.048374692280768704,0.0,0.1043068640646029,0.1248861599800531
11956,12116,F,청년층,부산,2,0,0,2,증가,0.5885960802781198,0.4020158140498898,0.009388105671990393,0.4310344827586206,0.4101814895412221
11957,12117,F,장년층,서울,0,47,0,0,증가,0.9826927654667712,0.0173072345332288,0.0,0.2307692307692307,0.2716154802020524
11958,12118,F,장년층,경기,0,2,0,0,감소,0.5002041557353051,0.4997958442646949,0.0,0.2522303325223033,0.2433651180012974
11959,12119,F,장년층,경기,0,0,0,1,감소,0.926037302172753,0.0739626978272469,0.0,0.2789086184495452,0.3663441483350862
11960,12120,F,노년층,부산,0,0,1,2,증가,0.6011875768050426,0.3988124231949573,0.0,0.3758241758241758,0.4882654237771854
11961,12121,M,노년층,경기,0,0,1,1,증가,0.9181610069418153,0.08183899305818462,0.0,0.2900378310214376,0.315670671238542
11962,12122,F,장년층,광주,0,0,1,0,증가,0.7251159393070369,0.2748840606929631,0.0,0.2900790797987059,0.4231115768347726
11963,12123,F,청년층,경기,6,0,1,1,감소,0.45712925152107675,0.38832413190682513,0.1545466165720981,0.3451995685005394,0.2923518904109942
11964,12124,F,중년층,서울,0,0,0,2,감소,0.685970435858574,0.31402956414142597,0.0,0.1532258064516129,0.1036137234856862
11965,12125,M,중년층,충남,0,52,1,1,증가,0.8180271008678867,0.18197289913211337,0.0,0.2377438060094886,0.2690600049051451
11966,12126,F,장년층,서울,19,0,0,74,감소,0.050211572843854003,0.949788427156146,0.0,0.8484848484848485,0.7186739062714144
11967,12127,F,청년층,울산,0,0,1,2,감소,0.5926358784297628,0.2887117101515222,0.11865241141871491,0.3804143126177024,0.4823668400308538
11968,12128,F,청년층,부산,0,3,1,1,감소,0.7902360386128275,0.2097639613871724,0.0,0.2555,0.2883534354832124
11969,12129,F,청년층,경기,0,0,0,0,증가,0.3258447066060092,0.521700550930395,0.15245474246359575,0.2467005076142132,0.3785113146063221
11970,12130,F,중년층,부산,7,0,0,0,증가,0.22802496783092796,0.12445874916062705,0.647516283008445,0.5552631578947368,0.350067315230443
11971,12131,F,중년층,충남,1,3,0,0,증가,0.925340304708223,0.07465969529177698,0.0,0.3003095975232198,0.2964593710606816
11972,12132,F,중년층,부산,0,0,1,1,감소,0.26911360898806735,0.7294727436604009,0.0014136473515316869,0.5907534246575342,0.6222661157016736
11973,12133,F,장년층,서울,0,0,0,0,감소,0.35840449481617664,0.6128488251491696,0.028746680034653728,0.511219512195122,0.4941620976893447
11974,12134,F,청년층,경기,2,1,0,4,증가,0.28783898505787747,0.7121610149421225,0.0,0.4603960396039604,0.5133881563366477
11975,12135,F,중년층,경남,0,2,0,2,증가,0.05101646551933028,0.5261936851560132,0.4227898493246565,0.2679355783308931,0.2928567990368744
11976,12137,F,장년층,강원,0,0,0,0,증가,0.9665701655585621,0.03342983444143791,0.0,0.3623529411764706,0.3783094823700214
11977,12138,F,장년층,서울,0,0,0,2,감소,0.3124047376356349,0.6736916350526175,0.013903627311747614,0.3557692307692308,0.2856732381180121
11978,12139,F,청년층,서울,0,0,1,1,감소,0.19643162248506593,0.785361238180898,0.018207139334036112,0.3035087719298245,0.2271727321669777
11979,12140,F,청년층,경기,0,2,1,1,증가,0.04164191174971958,0.9583580882502805,0.0,0.2403100775193798,0.4580094969316646
11980,12141,F,청년층,서울,0,0,0,17,감소,0.9929470187731575,0.007052981226842505,0.0,0.1582417582417582,0.0949270658513826
11981,12142,M,중년층,경기,4,0,0,1,증가,0.6125299503816671,0.3874700496183328,0.0,0.2309677419354838,0.3382945660077582
11982,12143,F,중년층,부산,0,0,1,0,감소,0.9342939961581809,0.06066207697437263,0.005043926867446445,0.2331288343558282,0.2841699476089509
11983,12144,F,장년층,경기,0,0,1,1,감소,0.7588665725103486,0.24113342748965144,0.0,0.2777036048064085,0.2641929387331595
11984,12145,F,장년층,서울,18,0,0,4,증가,0.15857000228283016,0.8412433213770829,0.00018667634008695636,0.4125,0.3445081481849443
11985,12146,F,청년층,부산,10,1,0,1,증가,0.37759010233092755,0.578027755388199,0.04438214228087352,0.5482815057283142,0.5125332536962238
11986,12147,F,노년층,부산,6,0,1,1,증가,0.2331803458775323,0.7506970982241604,0.016122555898307224,0.59727385377943,0.8420472916590322
11987,12148,F,장년층,부산,6,0,1,0,감소,0.5385582813692994,0.4309449673186935,0.03049675131200709,0.3528481012658228,0.4577218989488185
11988,12149,M,청년층,경북,0,40,0,0,감소,0.780313391831563,0.2159226243341132,0.003763983834323811,0.3022670025188917,0.4025889442067636
11989,12150,M,청년층,서울,0,0,0,0,감소,0.9253089732338211,0.07469102676617893,0.0,0.3775901765157329,0.512332949865272
11990,12151,F,중년층,경기,2,0,1,11,증가,0.19280174514863307,0.6365172544773237,0.17068100037404327,0.4051383399209486,0.4560182358710606
11991,12152,F,장년층,경기,0,1,0,0,증가,0.8914949942620337,0.10850500573796634,0.0,0.3240911891558841,0.3836976226529188
11992,12153,F,장년층,충남,0,9,1,0,감소,0.8416503666339047,0.15834963336609528,0.0,0.3350846468184472,0.3351360653367257
11993,12154,F,중년층,경기,0,21,1,0,증가,0.7368910676824135,0.26310893231758653,0.0,0.308237378210806,0.329610799798172
11994,12155,M,중년층,경기,0,23,0,4,증가,0.5843132237778088,0.41568677622219113,0.0,0.5618374558303887,0.5659700050101016
11995,12156,F,중년층,경기,0,0,0,1,증가,0.9533380531624387,0.04666194683756126,0.0,0.2497297297297297,0.2979168828462233
11996,12157,F,장년층,경남,1,8,1,4,증가,0.3609682195397999,0.6313489402496637,0.007682840210536358,0.2388888888888889,0.3361483334711405
11997,12158,M,장년층,경북,0,14,1,3,감소,0.5922107552882314,0.40300746829187845,0.004781776419890154,0.8139255702280912,0.6866884129971341
11998,12159,M,장년층,경기,6,68,0,0,감소,0.8005382331830656,0.19946176681693437,0.0,0.2904124860646599,0.347627330923325
11999,12160,F,노년층,서울,0,0,0,0,증가,0.8749540292816801,0.12504597071831994,0.0,0.3021766965428937,0.3192462248544208
12000,12161,F,중년층,광주,0,0,0,10,감소,0.8672700910201667,0.13272990897983325,0.0,0.2676553672316384,0.2576459137762849
12001,12162,F,장년층,광주,0,0,0,4,증가,0.6597772754173398,0.34022272458266023,0.0,0.2874630645842127,0.2854876492312845
12002,12163,F,장년층,서울,0,0,0,21,증가,1.0,0.0,0.0,0.416,0.3312325768410216
12003,12164,F,장년층,경남,0,0,0,0,증가,0.6007990696812981,0.39920093031870185,0.0,0.3742071881606765,0.4650284580644242
12004,12165,M,중년층,부산,0,7,1,2,감소,0.7003766835762684,0.20095539058816983,0.09866792583556185,0.2885802469135802,0.315452582420493
12005,12167,F,장년층,울산,0,32,1,0,증가,0.6106893353878367,0.3893106646121633,0.0,0.2384299941417691,0.2334648174779971
12006,12168,F,중년층,서울,0,3,1,0,감소,0.6450960762879457,0.3549039237120543,0.0,0.1909903201787044,0.2039115509272577
12007,12169,F,노년층,인천,0,0,0,0,감소,0.668015994233011,0.33198400576698905,0.0,0.3690205011389522,0.3941154169313687
12008,12170,M,장년층,서울,0,0,0,0,증가,0.9473035064176801,0.05269649358231989,0.0,0.2835654596100279,0.3190657917375827
12009,12171,F,청년층,서울,0,0,0,1,증가,0.5136295824815958,0.4863704175184041,0.0,0.3936170212765957,0.3992139889591659
12010,12172,F,청년층,전북,0,3,1,0,감소,0.9586503748053228,0.04134962519467727,0.0,0.3395659432387312,0.3673018295944498
12011,12173,F,중년층,경기,1,2,0,10,증가,0.5277503181065095,0.4330029380103678,0.03924674388312271,0.1698956780923994,0.3450252915086602
12012,12174,F,노년층,서울,0,0,1,1,감소,0.9516136869524293,0.048386313047570635,0.0,0.2679022746419545,0.2405265195213181
12013,12175,M,장년층,서울,20,0,1,2,감소,0.7668700313789318,0.23100433114465035,0.0021256374764178614,0.4971988795518207,0.5225035812468845
12014,12176,F,장년층,서울,0,0,0,0,감소,0.9500993318087274,0.038668554523969244,0.011232113667303388,0.2744154057771664,0.2688878042581378
12015,12177,F,노년층,경기,6,0,0,1,증가,0.2048591990543019,0.7951408009456982,0.0,0.0889487870619946,0.2676321888121754
12016,12178,F,중년층,부산,0,4,1,0,감소,0.7948065460702631,0.20442851307009632,0.0007649408596405381,0.2244710211591536,0.2831424728621777
12017,12179,F,장년층,부산,0,0,0,1,증가,0.7809493226885729,0.21905067731142708,0.0,0.296903460837887,0.2734187031318816
12018,12180,F,청년층,울산,0,0,1,2,감소,0.46309281134492153,0.529655960478306,0.007251228176772441,0.3495145631067961,0.462793385629691
12019,12181,F,중년층,경기,3,2,1,1,증가,0.7670736237815067,0.20109938220557474,0.03182699401291856,0.3595769682726204,0.343496612959647
12020,12183,F,노년층,광주,0,0,0,0,감소,0.7278494443438229,0.2721505556561771,0.0,0.3064833005893909,0.3385869491759096
12021,12184,F,중년층,경기,0,0,0,0,증가,0.886775949741758,0.11322405025824196,0.0,0.3147113594040968,0.4367799406026865
12022,12185,F,청년층,강원,0,15,0,0,감소,0.9297288111613201,0.07027118883867985,0.0,0.3045112781954887,0.3114068255460309
12023,12186,M,중년층,광주,18,0,0,1,감소,0.33208462474865663,0.6659712078018769,0.001944167449466416,0.4491392801251956,0.6150667027510849
12024,12187,F,노년층,부산,0,0,0,0,감소,0.5602556700789224,0.43974432992107754,0.0,0.2783613445378151,0.3056691997268632
12025,12188,M,중년층,대전,0,0,0,3,증가,0.9733837614536126,0.026616238546387425,0.0,0.3675832127351664,0.3265242795365266
12026,12189,F,청년층,충남,0,23,1,0,증가,0.719957502182543,0.28004249781745705,0.0,0.2455403987408184,0.2763537531502743
12027,12190,M,장년층,경기,4,0,0,1,감소,0.27037849357421495,0.729621506425785,0.0,0.6119133574007221,0.65481887472295
12028,12191,F,노년층,경기,11,1,0,1,감소,0.12203834843143331,0.8743729263592178,0.0035887252093488435,0.354066985645933,0.43438424930539
12029,12192,F,중년층,경기,0,0,0,0,증가,0.8420854956181794,0.1579145043818207,0.0,0.5488917861799217,0.6905223362222451
12030,12193,F,중년층,인천,0,0,1,3,증가,0.6932736158088733,0.3067263841911267,0.0,0.3155802861685214,0.3919391186428442
12031,12194,F,장년층,서울,0,0,0,1,증가,0.4812286711943735,0.5187713288056265,0.0,0.4504201680672269,0.51492381190592
12032,12195,F,노년층,서울,0,0,0,1,증가,0.9613470265037677,0.03865297349623237,0.0,0.3377265238879736,0.326367539688866
12033,12196,F,장년층,경기,0,0,0,13,감소,0.9392140426282513,0.06078595737174871,0.0,0.2688614540466392,0.2958542561093427
12034,12197,M,청년층,전남,8,0,0,0,감소,0.8907305894630224,0.10926941053697754,0.0,0.2375524895020996,0.2697541196461694
12035,12198,F,청년층,인천,10,4,1,1,증가,0.7261354313904377,0.2738645686095623,0.0,0.3089430894308943,0.3604735261876195
12036,12199,M,중년층,충북,0,0,1,0,증가,0.9680312512907736,0.031968748709226405,0.0,0.4063205417607223,0.3961354215055941
12037,12200,F,장년층,경기,0,0,0,2,증가,0.3490840374579868,0.6509159625420132,0.0,0.5459098497495827,0.7495535464575619
12038,12201,F,장년층,경기,0,0,0,10,감소,0.6727717095523147,0.32722829044768537,0.0,0.2608024691358024,0.218434062080719
12039,12202,F,청년층,경기,0,0,0,0,증가,0.5834472814391334,0.41655271856086656,0.0,0.2603550295857988,0.2559093642398616
12040,12203,F,장년층,부산,0,0,0,6,감소,0.34900094681333826,0.2561226978304223,0.3948763553562395,0.2265060240963855,0.2507229005883203
12041,12204,F,중년층,충남,0,7,1,0,증가,0.9044589446871125,0.09554105531288747,0.0,0.2984097287184284,0.2938488927737128
12042,12205,F,장년층,경기,0,33,0,0,감소,0.5721531889454665,0.4278468110545335,0.0,0.3894672382118799,0.5469573309282719
12043,12206,M,장년층,부산,0,0,1,2,증가,0.05914018607376042,0.7351236459042555,0.20573616802198413,0.6145833333333334,0.5389870875694437
12044,12207,F,청년층,경기,10,1,1,0,증가,0.27185389490239614,0.6388831066703673,0.08926299842723656,0.4027397260273972,0.6156024493477658
12045,12208,F,중년층,광주,0,0,0,1,증가,0.4676705841941898,0.5271438199598458,0.005185595845964365,0.400375939849624,0.4496059387932714
12046,12209,F,장년층,경기,0,9,1,1,증가,0.8269086339720931,0.1730913660279068,0.0,0.3227848101265823,0.2812330748751918
12047,12210,M,중년층,서울,0,0,0,3,감소,0.4219511271184465,0.52485823600718,0.0531906368743735,0.7283582089552239,0.655950955195002
12048,12211,F,중년층,강원,0,0,0,0,감소,0.30829589128111096,0.6917041087188891,0.0,0.2353942144072603,0.3464867502047882
12049,12212,F,장년층,인천,0,0,1,0,증가,0.26755390596460715,0.70184612308926,0.03059997094613285,0.2807539682539682,0.4143296908153883
12050,12213,M,중년층,경남,0,1,0,1,감소,0.7140967324094974,0.2859032675905025,0.0,0.2346082089552238,0.2234176703449521
12051,12214,M,중년층,서울,1,0,0,2,증가,0.3718873873448274,0.4682527745481855,0.1598598381069871,0.4392764857881137,0.5337037923230159
12052,12215,F,장년층,서울,0,0,0,2,증가,0.3468440210390301,0.6531559789609699,0.0,0.2178533475026567,0.2655567793072966
12053,12216,F,중년층,경기,0,0,1,1,감소,0.962284136878732,0.037715863121268005,0.0,0.165983606557377,0.1186182712133329
12054,12217,M,노년층,인천,0,0,1,1,감소,0.9687285029553366,0.03127149704466333,0.0,0.2924430641821946,0.303343756076879
12055,12218,M,청년층,광주,0,0,1,2,증가,0.172400833407384,0.7885554834804891,0.03904368311212687,0.3868778280542986,0.4059763202142139
12056,12219,F,중년층,울산,2,1,1,2,감소,0.2333095693805622,0.5830359581669734,0.18365447245246436,0.332675222112537,0.5820277574044096
12057,12220,M,중년층,경기,0,0,0,1,감소,0.8251301460632267,0.1748698539367733,0.0,0.2533333333333333,0.2588495659208228
12058,12221,F,중년층,경기,3,0,1,2,감소,0.2811315200789042,0.7188684799210958,0.0,0.2656449553001277,0.3866525712231574
12059,12222,F,중년층,경기,0,37,1,1,증가,0.5010554777570069,0.49593005947431096,0.003014462768682185,0.3124397299903568,0.2526265325944504
12060,12223,M,중년층,부산,0,6,0,8,증가,0.5827925829905786,0.4172074170094215,0.0,0.1810418445772843,0.2644255797994613
12061,12224,F,청년층,인천,3,0,0,1,증가,0.49491625079927387,0.5050837492007262,0.0,0.3227848101265823,0.4121857108208818
12062,12225,F,중년층,전북,0,33,1,3,증가,0.43279283055372036,0.4240840439439111,0.14312312550236855,0.3273092369477912,0.3692590268734966
12063,12226,M,청년층,부산,1,0,0,3,감소,0.09605282351480865,0.8644769971903928,0.039470179294798555,0.6970954356846473,0.786129863469942
12064,12227,F,장년층,서울,0,0,0,0,증가,0.7780047397594423,0.22199526024055766,0.0,0.3317140874392782,0.3555609872185148
12065,12228,F,청년층,서울,0,0,0,0,감소,0.5485554309620776,0.4289449117350149,0.022499657302907553,0.2898089171974522,0.3899924645656408
12066,12229,F,중년층,서울,0,0,0,0,증가,0.6448762197834219,0.35512378021657814,0.0,0.3170542635658914,0.557453441000617
12067,12230,F,장년층,서울,0,0,0,2,감소,0.12343766830097301,0.5998357216280298,0.27672661007099725,0.4378172588832487,0.5501880150425332
12068,12231,F,장년층,경기,0,24,1,2,감소,0.8206918393688106,0.17930816063118935,0.0,0.4059474412171507,0.4231819512841691
12069,12232,F,장년층,경기,0,2,0,1,감소,0.8937141027523523,0.10628589724764773,0.0,0.4006472491909385,0.3968150687349572
12070,12233,F,청년층,경기,0,1,0,0,증가,0.627959969415866,0.372040030584134,0.0,0.3517241379310344,0.3486024083440861
12071,12234,F,장년층,경기,0,0,0,0,증가,0.9762118490523505,0.023788150947649564,0.0,0.3371985157699443,0.3038739086848442
12072,12235,F,장년층,경기,0,27,0,0,감소,0.7124066112949453,0.2875933887050547,0.0,0.3170731707317073,0.1882485171185204
12073,12236,F,장년층,경기,2,22,0,1,증가,0.5353009595965156,0.4646990404034845,0.0,0.3177083333333333,0.3987795244842044
12074,12237,F,중년층,서울,17,28,0,2,증가,0.3616197685817678,0.6200902168730829,0.01829001454514936,0.6247240618101545,0.7660341339384494
12075,12238,M,중년층,경기,0,0,1,0,감소,0.9023340572101658,0.09766594278983425,0.0,0.2539464653397392,0.3649733388096075
12076,12239,F,청년층,경남,1,2,1,6,감소,0.24954352000778987,0.5638016766517387,0.18665480334047138,0.3089622641509434,0.5258601621667395
12077,12240,M,장년층,인천,0,0,0,1,증가,0.2806337790411655,0.7048415496959409,0.014524671262893557,0.349673202614379,0.3935523432009071
12078,12241,M,장년층,경기,0,0,1,3,감소,0.5009964661235774,0.42856060963765963,0.07044292423876303,0.7541899441340782,0.6307005629945645
12079,12243,F,장년층,부산,0,22,1,2,증가,0.7665346499988832,0.2265958955915367,0.006869454409580052,0.3297297297297297,0.381533361221628
12080,12244,F,청년층,인천,0,3,1,3,증가,0.5526375718747195,0.317905250575234,0.12945717755004654,0.3803786574870912,0.521951307092269
12081,12245,F,장년층,경기,0,51,1,0,증가,0.9038709848068789,0.09612901519312116,0.0,0.4,0.4297399064621056
12082,12246,F,중년층,부산,1,13,1,2,증가,0.5367590327550837,0.40788084313782796,0.055360124107088265,0.2404643449419568,0.2171533366958818
12083,12247,F,청년층,부산,0,4,1,2,감소,0.13221723496647309,0.8658055613973938,0.001977203636133071,0.3547794117647059,0.437966486557179
12084,12248,F,장년층,충북,0,0,0,0,증가,0.9758942984354386,0.024105701564561342,0.0,0.1923314780457637,0.1791483446698167
12085,12249,M,중년층,경기,0,0,0,7,증가,0.383448315559133,0.616551684440867,0.0,0.2994652406417112,0.6422739092935533
12086,12250,M,중년층,부산,1,0,0,2,증가,0.5225142223402662,0.36260603584508777,0.11487974181464597,0.314074074074074,0.2643214696581296
12087,12251,F,중년층,경기,0,0,0,0,감소,0.945296699221644,0.05470330077835592,0.0,0.2675723567631423,0.2175891913027085
12088,12252,F,청년층,경남,1,5,0,3,감소,0.5733759246721801,0.4145121188140186,0.012111956513801307,0.328719723183391,0.3667477277168053
12089,12254,F,노년층,경기,0,0,1,2,감소,0.9829698746171686,0.01703012538283148,0.0,0.3051409618573797,0.2700946502901143
12090,12255,M,중년층,부산,0,41,0,5,증가,0.11479160194232309,0.42279164727062757,0.4624167507870493,0.5399768250289687,0.4898744759274643
12091,12256,F,청년층,서울,0,0,1,2,감소,0.5170856679112192,0.4829143320887808,0.0,0.2934232715008432,0.2654131618958583
12092,12257,F,청년층,충북,1,0,0,0,증가,0.950764638424344,0.04923536157565603,0.0,0.2900683131897005,0.3124021701320936
12093,12258,F,장년층,전남,0,21,1,0,증가,0.745470104589899,0.25452989541010096,0.0,0.3018867924528302,0.42896112290874
12094,12259,F,중년층,부산,0,5,0,1,증가,0.22580912643134252,0.7741908735686575,0.0,0.2834285714285714,0.4892583757198512
12095,12260,F,장년층,서울,6,3,1,3,증가,0.6672428277743613,0.3327571722256387,0.0,0.4205607476635514,0.4284976837967051
12096,12261,F,청년층,충남,0,5,1,1,증가,0.9032800417166494,0.09671995828335052,0.0,0.4044213263979194,0.4200504154127119
12097,12262,F,청년층,전남,0,0,0,0,증가,0.6763843204448012,0.3236156795551987,0.0,0.2683686176836862,0.4532414945660283
12098,12263,F,장년층,경기,0,15,1,1,증가,0.47178913975890213,0.5282108602410979,0.0,0.2559414990859232,0.2485324858184669
12099,12264,F,장년층,경기,0,25,0,0,감소,0.51070583165743,0.4437319653078727,0.04556220303469737,0.4094661529994496,0.5032855844516707
12100,12265,F,노년층,인천,3,0,1,0,증가,0.8145504858412704,0.18544951415872954,0.0,0.1943396226415094,0.1988897075007143
12101,12266,F,장년층,경기,0,0,0,0,감소,0.9394105746988507,0.060589425301149254,0.0,0.2497387669801463,0.254666378259077
12102,12267,F,장년층,경기,0,0,0,0,증가,0.6348457086063559,0.3651542913936441,0.0,0.4121565362198168,0.420919158071847
12103,12268,F,중년층,전북,0,0,0,3,증가,0.13493351877310153,0.8650664812268984,0.0,0.5104063429137761,0.5898756087910151
12104,12269,M,청년층,경기,6,11,0,0,증가,0.6209599940323514,0.37904000596764864,0.0,0.4348739495798319,0.3844870930305837
