,고객번호,성별,CAT연령대,지역,경쟁사이용횟수,채널이용횟수,멤버십가입개수,RECENCY7,고객구분1_8,편의품구매비중,선매품구매비중,전문품구매비중,주말방문비중,주말구매비중
8072,8157,M,중년층,서울,0,2,0,7,감소,0.07743724657231711,0.9099974105884843,0.012565342839198577,0.3075949367088607,0.1865433885635166
8073,8158,F,중년층,경기,0,0,0,1,증가,0.9801109029860937,0.019889097013906242,0.0,0.3150602409638554,0.3073980431791583
8074,8159,F,중년층,부산,0,28,0,4,증가,0.16471573266127404,0.7220421355579559,0.11324213178077003,0.5351043643263758,0.6498394783426478
8075,8160,M,중년층,대구,9,0,1,0,감소,0.8957235800705222,0.10427641992947782,0.0,0.3335112059765208,0.4015293036869818
8076,8161,M,중년층,경기,0,2,0,0,증가,0.05837698562251059,0.9411962357009752,0.0004267786765142075,0.5128552097428958,0.4281469340318106
8077,8162,F,중년층,서울,0,0,0,0,감소,0.9197551482604277,0.0802448517395723,0.0,0.2147024504084014,0.2396221931302044
8078,8163,F,중년층,경북,0,5,1,0,감소,0.19831865513598126,0.21000464724071258,0.5916766976233061,0.2409638554216867,0.2688130450572755
8079,8164,F,중년층,서울,0,1,0,2,증가,0.5810663269481333,0.4189336730518667,0.0,0.5021802325581395,0.642785231068546
8080,8165,F,중년층,경남,0,27,1,0,감소,0.46805720757577696,0.531942792424223,0.0,0.1902313624678663,0.314415889671414
8081,8166,M,중년층,광주,0,0,0,11,감소,0.22943317783085942,0.7130032663255006,0.05756355584364002,0.6468085106382979,0.60544919186982
8082,8167,F,중년층,경남,0,8,1,6,증가,0.7689992192883437,0.23100078071165628,0.0,0.2619542619542619,0.379962118624118
8083,8169,M,중년층,서울,0,18,1,0,감소,0.5615900757044411,0.4384099242955589,0.0,0.3884833738848337,0.5204990054346915
8084,8170,F,중년층,서울,2,2,0,8,증가,0.38197739266133235,0.5687295338645906,0.0492930734740771,0.3822393822393822,0.4985560095660715
8085,8171,F,중년층,인천,0,10,1,0,증가,0.5600783670237858,0.4399216329762142,0.0,0.282051282051282,0.2456182743582611
8086,8172,F,중년층,경남,0,0,0,21,감소,0.18568753971192078,0.7552366803540366,0.05907577993404269,0.2605210420841683,0.2101523041661998
8087,8173,F,중년층,인천,3,0,0,0,증가,0.5038621939662771,0.49613780603372293,0.0,0.3020446096654275,0.4859755493850606
8088,8174,M,중년층,경남,2,0,1,1,증가,0.1493556664350549,0.6979400246606282,0.15270430890431685,0.3281402142161636,0.560970465221826
8089,8175,F,중년층,경기,0,0,1,1,감소,0.829092682604239,0.170907317395761,0.0,0.3602409638554217,0.3774310659416304
8090,8176,F,중년층,부산,0,0,0,6,감소,0.913447576092209,0.08655242390779104,0.0,0.237063778580024,0.2146210282193335
8091,8177,F,중년층,경기,0,0,0,0,감소,0.9119793278815037,0.08802067211849626,0.0,0.2550207204335352,0.2954331710452771
8092,8178,F,중년층,경기,14,1,0,2,감소,0.617412531673245,0.34712376316639243,0.035463705160362596,0.3366686286050618,0.4342908451748579
8093,8179,F,중년층,서울,0,0,0,6,감소,0.36339199431755814,0.4613231875194955,0.17528481816294633,0.2267206477732793,0.3435128663851122
8094,8180,F,중년층,경남,0,18,0,0,증가,0.45678374507217384,0.4791036332084864,0.06411262171933972,0.2012052226314027,0.362249881126466
8095,8181,F,중년층,전북,7,0,0,0,증가,0.6463227860899542,0.3536772139100458,0.0,0.3791748526522593,0.4720813744504647
8096,8182,F,중년층,서울,1,0,0,0,감소,0.9210105955071298,0.07898940449287012,0.0,0.3324166380199381,0.3838694780477136
8097,8183,F,중년층,서울,0,0,0,0,증가,0.6699309432856967,0.33006905671430325,0.0,0.2736318407960199,0.4054621608700784
8098,8184,F,중년층,인천,0,1,1,2,감소,0.40303910574116647,0.4431799595170033,0.15378093474183022,0.7489051094890511,0.410275801525228
8099,8185,F,중년층,부산,1,0,0,6,증가,0.4213043063704558,0.5492424943483682,0.029453199281176005,0.3652530779753762,0.3578617960158852
8100,8186,F,중년층,경기,0,51,0,2,증가,0.5871714484187913,0.41282855158120874,0.0,0.3362341772151899,0.3496131680862925
8101,8187,F,중년층,경기,0,0,0,6,감소,0.09847965325308264,0.8947889044030086,0.006731442343908721,0.3734104046242774,0.5042942697732106
8102,8188,F,중년층,제주,0,3,0,1,증가,0.1520921963305369,0.8479078036694632,0.0,0.3030560271646859,0.1967559390874377
8103,8189,F,중년층,경기,0,19,1,1,증가,0.8230682732161931,0.17693172678380686,0.0,0.209106239460371,0.2195658367399334
8104,8190,M,중년층,경기,8,0,1,2,증가,0.3605294212764606,0.6306936431719037,0.008776935551635723,0.6758409785932722,0.4761175347247832
8105,8191,F,중년층,경기,1,16,0,1,감소,0.24192131802116512,0.7541914494223102,0.003887232556524692,0.3910204081632653,0.5087411652922071
8106,8192,M,중년층,경기,10,32,1,1,감소,0.9163116119974035,0.08368838800259654,0.0,0.3304164152082076,0.3388000727985084
8107,8193,M,중년층,강원,0,5,0,1,감소,0.15312400986614225,0.8468759901338577,0.0,0.597037037037037,0.6308394715127891
8108,8194,M,중년층,인천,0,0,0,0,증가,0.10107210283186298,0.8091182695133177,0.08980962765481931,0.2652582159624413,0.3083534587923048
8109,8195,F,중년층,경북,3,0,0,1,증가,0.3337685267702677,0.3731073498233685,0.29312412340636373,0.2389468455042225,0.6788460761580637
8110,8196,F,중년층,서울,0,39,1,0,증가,0.5024476963286063,0.49755230367139375,0.0,0.1607465382299819,0.1031436934015696
8111,8197,F,중년층,광주,3,18,0,2,감소,0.6160968598471148,0.3839031401528852,0.0,0.2766651141127154,0.2383846200995737
8112,8198,F,중년층,서울,0,0,0,8,감소,0.7559790366549345,0.2440209633450655,0.0,0.2081513828238719,0.1755882597611403
8113,8199,F,중년층,경기,2,0,1,0,감소,0.7351277887985699,0.26202604640848864,0.0028461647929415115,0.4002849002849002,0.3245237103244342
8114,8200,F,중년층,부산,1,11,0,0,증가,0.5431446590017478,0.3886066037001219,0.06824873729813025,0.2572850035536603,0.3458471095672877
8115,8201,F,중년층,부산,0,0,1,0,증가,0.16500982602053252,0.42567052253168075,0.4093196514477867,0.2610030706243603,0.3296430413964173
8116,8202,F,중년층,경기,0,0,1,1,감소,0.14357458239050766,0.8564254176094923,0.0,0.4694214876033057,0.4800304292469322
8117,8203,F,중년층,서울,0,12,0,9,감소,0.37894571656467596,0.47702742678343013,0.14402685665189394,0.4535211267605634,0.3157478849230943
8118,8204,F,중년층,부산,0,26,1,1,감소,0.5433153373397575,0.4311574925872008,0.025527170073041717,0.2599160055996267,0.2731443854151468
8119,8205,M,중년층,서울,4,0,1,0,감소,0.6729892027550584,0.3270107972449416,0.0,0.2516925527678216,0.2245808798683439
8120,8206,M,중년층,경기,0,16,0,5,증가,0.9125503684540317,0.08744963154596827,0.0,0.2245989304812834,0.1324396829826471
8121,8207,F,중년층,경기,0,0,0,1,감소,0.29445575296339066,0.6438185222392839,0.06172572479732537,0.4406332453825857,0.6083025738409246
8122,8208,M,중년층,경기,1,4,0,5,증가,0.39193862744509905,0.6080613725549009,0.0,0.2897838899803536,0.4334051595545161
8123,8209,F,중년층,서울,0,20,1,0,증가,0.29489210879800065,0.6495984955211324,0.055509395680867026,0.2750684931506849,0.2003492362427814
8124,8210,F,중년층,경기,0,0,1,52,감소,0.9127124307651037,0.08728756923489638,0.0,0.0303875968992248,0.0734677732114886
8125,8211,F,중년층,경기,0,0,0,0,감소,0.9253031445925193,0.0746968554074807,0.0,0.3179372197309417,0.3319822087079237
8126,8212,F,중년층,인천,2,0,0,7,감소,0.7538121020500959,0.18652920912915477,0.059658688820749324,0.3079960513326752,0.5131670546734559
8127,8213,M,중년층,경기,0,0,1,3,감소,0.5435023696900554,0.4564976303099446,0.0,0.370913190529876,0.4140271586645159
8128,8214,M,중년층,부산,0,2,1,0,감소,0.9847303089250672,0.008629561939104533,0.0066401291358282365,0.2733598409542743,0.3129690562164458
8129,8215,F,중년층,부산,1,0,0,1,증가,0.14609182275424826,0.797971117839865,0.055937059405886835,0.304552590266876,0.3451329451731246
8130,8216,F,중년층,서울,0,3,1,0,증가,0.17760924780499968,0.41661440550409873,0.40577634669090157,0.2972292191435768,0.5324781062645831
8131,8217,F,중년층,서울,0,0,0,4,증가,0.6385743926408947,0.36142560735910534,0.0,0.437593984962406,0.3749002584760473
8132,8218,F,중년층,서울,1,0,0,8,증가,0.8274315102559439,0.17256848974405617,0.0,0.5541561712846348,0.5933290063250894
8133,8219,F,중년층,경기,0,7,1,0,감소,0.7577976641291501,0.24220233587084997,0.0,0.3087842007817321,0.4071360943259567
8134,8220,F,중년층,부산,1,8,0,1,증가,0.2033173054584827,0.7594654926703033,0.037217201871214065,0.3264379414732593,0.5576873033143767
8135,8221,F,중년층,전북,0,0,1,9,감소,0.5160061841240812,0.48399381587591883,0.0,0.2333577176298464,0.2392782044863314
8136,8222,F,중년층,부산,2,4,1,2,감소,0.3268024047621209,0.6657501141619115,0.0074474810759675505,0.2765957446808511,0.4266113271660997
8137,8223,F,중년층,부산,1,15,1,1,감소,0.9322024394623364,0.06779756053766361,0.0,0.3544386422976501,0.3819190525505464
8138,8224,F,중년층,광주,0,29,0,1,증가,0.020191272118669865,0.9653655531478065,0.014443174733523604,0.3835920177383592,0.3246273880258623
8139,8225,F,중년층,전남,0,63,1,2,감소,0.8336782322799842,0.1663217677200158,0.0,0.3293323330832708,0.3889383067447707
8140,8226,F,중년층,울산,5,76,1,4,증가,0.12153999896544687,0.8784600010345531,0.0,0.3568904593639576,0.4090727770039786
8141,8227,F,중년층,경기,0,0,0,1,증가,0.7616150185609754,0.23838498143902465,0.0,0.233140655105973,0.2322048973294879
8142,8228,F,중년층,경기,2,0,1,0,감소,0.15497142333770036,0.8166271622794021,0.028401414382897512,0.3052256532066508,0.2285197672055057
8143,8229,F,중년층,전남,0,9,0,4,감소,0.9387513930475586,0.06124860695244144,0.0,0.2762267343485617,0.2865437341861981
8144,8230,M,중년층,충북,0,22,1,1,감소,0.8213062476322932,0.17869375236770682,0.0,0.2484766418415707,0.2399648152280523
8145,8231,M,중년층,인천,2,37,1,1,감소,0.3141481118054141,0.5946809544711387,0.09117093372344719,0.4165588615782665,0.54997891111486
8146,8232,F,중년층,전북,2,29,0,1,감소,0.18285005133574794,0.584992512022993,0.23215743664125907,0.4045553145336225,0.3761118596119723
8147,8233,M,중년층,부산,4,1,0,2,감소,0.16371526573968206,0.5385626821082138,0.2977220521521042,0.8938953488372093,0.8878107918710582
8148,8234,F,중년층,부산,0,15,1,0,증가,0.5806991319458366,0.4193008680541634,0.0,0.3544929925803792,0.3630986494367136
8149,8235,F,중년층,전남,0,12,1,6,증가,0.7985387738760933,0.20146122612390666,0.0,0.221407624633431,0.2146705344117482
8150,8236,F,중년층,서울,0,54,1,1,증가,0.5468685067586743,0.3445400880229155,0.10859140521841017,0.5446127946127947,0.6905438786842372
8151,8237,F,중년층,서울,3,29,0,0,감소,0.420269392075679,0.5686762203373933,0.011054387586927684,0.1693931398416886,0.2388699066071739
8152,8238,M,중년층,경기,1,24,1,0,감소,0.6683931203417695,0.33160687965823055,0.0,0.2690092165898617,0.255922017936815
8153,8239,F,중년층,서울,0,0,0,0,감소,0.2544482842192239,0.7159087139490924,0.02964300183168376,0.4105621805792163,0.5422576100967617
8154,8240,F,중년층,서울,3,0,0,11,증가,0.21886250976293403,0.7652634004034526,0.015874089833613315,0.2738095238095238,0.3523492636749752
8155,8241,F,중년층,서울,0,0,1,6,감소,0.8036608989111416,0.19633910108885838,0.0,0.0997830802603036,0.1655708272347658
8156,8242,F,중년층,경기,0,0,0,1,감소,0.40693486096807413,0.5930651390319258,0.0,0.3420502092050209,0.2460683251802265
8157,8243,F,중년층,경기,0,2,1,5,감소,0.9572199884299409,0.04278001157005906,0.0,0.2245037645448323,0.2215082171502299
8158,8244,F,중년층,서울,0,12,1,2,증가,0.2198525740769745,0.758354743419585,0.021792682503440523,0.5775401069518716,0.4118638010979886
8159,8245,F,중년층,경기,0,49,1,1,증가,0.8563281952028755,0.1436718047971245,0.0,0.3132688927943761,0.3505910002073685
8160,8246,M,중년층,경기,0,20,0,1,감소,0.6463670605154932,0.3536329394845068,0.0,0.511015911872705,0.6631055035154471
8161,8247,M,중년층,대전,3,1,1,0,감소,0.8591579720847916,0.14084202791520836,0.0,0.2732049036777583,0.286681731700283
8162,8248,F,중년층,경기,0,0,1,1,감소,0.7187739815651423,0.2352835078297949,0.04594251060506287,0.5323590814196242,0.3800341789591242
8163,8249,F,중년층,경기,0,0,0,8,증가,0.11298528841276,0.6708347884155828,0.21617992317165724,0.2078853046594982,0.2040136881233834
8164,8250,F,중년층,인천,0,0,0,0,감소,0.8203336232229665,0.17844702356289607,0.0012193532141373284,0.1995268138801262,0.20797165666647
8165,8251,M,중년층,서울,6,0,0,5,감소,0.5976290181980635,0.4023709818019365,0.0,0.4669509594882729,0.5131632955050371
8166,8252,F,중년층,서울,0,6,1,1,감소,0.40344946680193094,0.596550533198069,0.0,0.5235772357723577,0.6467962624152781
8167,8253,F,중년층,대전,0,27,1,5,감소,0.28357394398276903,0.716426056017231,0.0,0.1678403755868544,0.1800559754769604
8168,8254,F,중년층,서울,4,0,0,0,증가,0.7914060825754509,0.17035546354670764,0.038238453877841444,0.3044719314938154,0.4041335348439157
8169,8255,F,중년층,부산,0,31,1,0,감소,0.8418719118758664,0.15812808812413354,0.0,0.2777777777777778,0.3190432756080408
8170,8256,F,중년층,경기,1,0,0,6,증가,0.29351709420023103,0.6743020121508313,0.0321808936489377,0.3811881188118812,0.4055831676399082
8171,8257,F,중년층,경기,0,0,0,10,감소,0.4910973050893323,0.5089026949106678,0.0,0.3368794326241134,0.3378438892602523
8172,8258,F,중년층,경기,0,0,0,0,감소,0.6940674706071284,0.3059325293928717,0.0,0.3337245696400626,0.2792055517120795
8173,8259,F,중년층,부산,0,0,1,0,증가,0.5945904397900668,0.30664946369360796,0.09876009651632527,0.3914807302231237,0.4654877527667909
8174,8260,M,중년층,경남,0,0,1,6,감소,0.6013989348700844,0.39860106512991555,0.0,0.2838926174496644,0.4007618093177271
8175,8261,F,중년층,경남,0,12,0,0,증가,0.31329375751463745,0.6762076536889687,0.010498588796393874,0.4752148050231328,0.6981182150639973
8176,8262,F,중년층,서울,2,4,0,0,증가,0.424399538699785,0.5697237177841248,0.005876743516090262,0.640990371389271,0.8018751722519813
8177,8263,F,중년층,부산,0,19,0,0,감소,0.5631805203658772,0.35858533830751116,0.07823414132661172,0.3456108041743401,0.551303149954047
8178,8264,M,중년층,울산,9,0,0,5,증가,0.40564578622727687,0.5815492196339848,0.012804994138738387,0.5314091680814941,0.506092082616727
8179,8265,F,중년층,경기,0,0,0,6,증가,0.5007097873407169,0.49929021265928314,0.0,0.2535657686212361,0.3734895156976685
8180,8266,F,중년층,인천,4,22,1,0,감소,0.816994288891445,0.18300571110855504,0.0,0.2836026125816431,0.2770316369957528
8181,8267,F,중년층,부산,2,0,0,4,감소,0.25221578158787805,0.4525514251887645,0.29523279322335744,0.3983050847457627,0.4147092658778639
8182,8268,F,중년층,서울,13,0,1,1,감소,0.7467399791804101,0.2532600208195898,0.0,0.2035541195476575,0.1163273423931659
8183,8269,F,중년층,서울,0,0,0,0,증가,0.43731283239393376,0.5546072255094828,0.008079942096583375,0.4176991150442478,0.4264372303319325
8184,8270,F,중년층,인천,0,65,1,0,증가,0.7141808318253244,0.2858191681746755,0.0,0.3136568284142071,0.3914794944048578
8185,8271,F,중년층,부산,0,0,0,1,감소,0.6610165635134908,0.33898343648650925,0.0,0.341044282881692,0.4657369305055059
8186,8272,F,중년층,경기,0,13,0,6,증가,0.23446784316143973,0.7588194110771316,0.006712745761428748,0.2545824847250509,0.4105791986630063
8187,8273,F,중년층,경기,0,0,0,0,증가,0.8095659800366186,0.19043401996338136,0.0,0.2519500780031201,0.3649031899204807
8188,8274,F,중년층,부산,1,0,0,20,증가,0.20794414145164736,0.6767273137924485,0.11532854475590404,0.1785095320623916,0.3295370513058244
8189,8275,M,중년층,서울,1,51,1,1,증가,0.708211818154357,0.291788181845643,0.0,0.3795230263157895,0.3686764445733543
8190,8276,F,중년층,인천,0,3,1,8,감소,0.4095252525138313,0.5904747474861687,0.0,0.2391767210787792,0.2278321802066243
8191,8277,F,중년층,울산,0,0,1,1,감소,0.6580386030016839,0.3419613969983161,0.0,0.2575136612021858,0.2625799110368355
8192,8278,F,중년층,경기,0,0,1,6,증가,0.3778283855552226,0.5539219610596414,0.06824965338513606,0.2733208955223881,0.3230223824290174
8193,8279,M,중년층,인천,0,0,0,2,증가,0.6093873183688265,0.3906126816311735,0.0,0.3246153846153846,0.4550365822535838
8194,8280,F,중년층,경남,4,0,0,1,증가,0.3574022364089406,0.6413484821718758,0.0012492814191836922,0.5565068493150684,0.4455960389971003
8195,8281,F,중년층,충북,1,4,1,0,증가,0.5887265457329321,0.41127345426706785,0.0,0.3152302243211334,0.2797137156330968
8196,8282,M,중년층,서울,0,0,0,0,증가,0.7349274295857301,0.21847699277416882,0.046595577640101034,0.5451680672268907,0.5558943845295649
8197,8283,F,중년층,부산,0,0,0,0,감소,0.4880106221010219,0.5078667594884683,0.004122618410509798,0.2166064981949458,0.4384589149282318
8198,8284,F,중년층,경기,1,17,1,18,감소,0.5429358877014463,0.4570641122985537,0.0,0.708916083916084,0.4665661092942597
8199,8285,F,중년층,경기,0,0,0,2,감소,0.2435136587394012,0.6420292928829197,0.11445704837767916,0.4426229508196721,0.460283061507812
8200,8286,F,중년층,울산,0,1,1,6,감소,0.09478886908882872,0.6363272049831508,0.2688839259280206,0.4166666666666667,0.514811097661556
8201,8287,F,중년층,경기,0,13,0,0,감소,0.7237701507763944,0.2762298492236056,0.0,0.2513781697905182,0.2392031092822519
8202,8288,M,중년층,경기,0,31,1,5,감소,0.3758073726271413,0.5551919325463043,0.06900069482655442,0.5948795180722891,0.5686950987204182
8203,8289,F,중년층,서울,0,33,0,5,감소,0.3251963483852736,0.6547259738156204,0.02007767779910605,0.6555740432612313,0.716224114579923
8204,8290,F,중년층,경기,1,0,0,4,증가,0.6216633750091325,0.3783366249908675,0.0,0.5568475452196382,0.6667420094914092
8205,8291,F,중년층,경기,4,0,1,2,증가,0.21438250976518744,0.6932070337907736,0.09241045644403895,0.4787878787878787,0.6706016871998617
8206,8292,F,중년층,인천,0,49,1,0,증가,0.45400859875198196,0.545991401248018,0.0,0.275474349964863,0.5877990427174793
8207,8293,F,중년층,경기,0,20,0,5,감소,0.7337382745694607,0.2662617254305393,0.0,0.1395868230039084,0.2217678273031119
8208,8294,F,중년층,부산,0,31,0,4,감소,0.49405658039285283,0.5018601566369969,0.0040832629701503375,0.3989417989417989,0.4091562028582715
8209,8295,F,중년층,서울,1,4,1,0,감소,0.4658851133929963,0.4462456832872278,0.08786920331977587,0.3204419889502762,0.1780427350488754
8210,8296,F,중년층,부산,1,0,0,4,감소,0.409214008824372,0.5726545040842044,0.0181314870914237,0.3211186113789778,0.318437727295157
8211,8297,F,중년층,서울,0,0,0,0,증가,0.2829213655720221,0.6071359747945679,0.10994265963340998,0.3722504230118443,0.3806224590492115
8212,8298,F,중년층,부산,6,0,0,13,감소,0.31172093491910435,0.6792926127143656,0.008986452366530093,0.1682974559686888,0.1182919413666203
8213,8299,F,중년층,서울,0,0,1,6,증가,0.10864922501603802,0.7874528499286434,0.10389792505531853,0.6813725490196079,0.8112973987435682
8214,8300,F,중년층,서울,0,1,0,0,감소,0.15162162617988836,0.8412829918249246,0.007095381995187094,0.4803149606299212,0.5792515407601291
8215,8302,F,중년층,경기,1,16,0,4,증가,0.41218868666050956,0.4071218846035566,0.18068942873593388,0.2642079806529625,0.396042639760492
8216,8303,F,중년층,세종,4,0,0,1,감소,0.4344357180920269,0.565564281907973,0.0,0.2712550607287449,0.3005904971552834
8217,8304,F,중년층,전북,4,3,1,0,증가,0.5029123662694185,0.49708763373058146,0.0,0.4504854368932038,0.5371538156972934
8218,8305,F,중년층,대구,8,0,0,0,증가,0.12274230013402058,0.8719618388805093,0.005295860985470164,0.2860520094562648,0.2343763367403496
8219,8306,M,중년층,서울,0,0,0,35,증가,0.6477818184897145,0.35221818151028544,0.0,0.1327193932827735,0.0996763855431888
8220,8307,F,중년층,부산,19,9,1,2,증가,0.5094451821639175,0.49055481783608246,0.0,0.2332195676905574,0.3485036523997313
8221,8308,F,중년층,부산,14,4,1,8,감소,0.19721922531708205,0.514267533850623,0.28851324083229496,0.3005988023952096,0.3442481318674315
8222,8309,M,중년층,광주,4,0,1,1,감소,0.6816249757266458,0.3183750242733541,0.0,0.25,0.3322789919038051
8223,8310,F,중년층,인천,1,5,1,5,감소,0.7248157787455154,0.27518422125448455,0.0,0.1576144834930777,0.2010271081641777
8224,8311,F,중년층,경기,0,15,1,2,증가,0.7281490446591976,0.27185095534080234,0.0,0.7283950617283951,0.7202229817936718
8225,8312,F,중년층,경기,0,0,1,7,감소,0.4631652545433905,0.5368347454566095,0.0,0.3652924256951103,0.4069446307782101
8226,8313,F,중년층,대전,1,8,0,73,감소,0.9318644204180563,0.06813557958194374,0.0,0.2287878787878788,0.2138582940877759
8227,8314,F,중년층,부산,0,0,0,0,감소,0.21786257543127882,0.7723038181293181,0.009833606439403082,0.4395393474088291,0.6631755738417292
8228,8315,F,중년층,서울,0,0,0,0,증가,0.5910610222927962,0.4089389777072038,0.0,0.1678383128295255,0.2028331029630566
8229,8316,F,중년층,경기,0,0,0,0,증가,0.2779339603758483,0.7220660396241517,0.0,0.6057268722466961,0.6319858131127277
8230,8317,F,중년층,경기,0,25,0,0,감소,0.8738974570095026,0.12610254299049733,0.0,0.192597915918074,0.2165688162325382
8231,8319,F,중년층,서울,0,45,0,2,증가,0.42395813402967514,0.545299606532599,0.030742259437725877,0.2550125313283208,0.3120036439345512
8232,8320,F,중년층,전북,0,0,0,0,증가,0.310359065992051,0.689640934007949,0.0,0.3507042253521126,0.4568703511839103
8233,8321,F,중년층,서울,0,10,0,7,감소,0.79031510798155,0.20968489201844995,0.0,0.3274509803921568,0.4043528909394207
8234,8322,M,중년층,경기,0,0,0,5,증가,0.3138477103749509,0.6650203481637638,0.021131941461285313,0.2495201535508637,0.4074913426088838
8235,8323,F,중년층,경기,2,30,0,0,증가,0.811177642584358,0.188822357415642,0.0,0.2688700312639571,0.3033371286683872
8236,8324,F,중년층,서울,0,0,0,0,증가,0.5764589036879155,0.4235410963120845,0.0,0.391304347826087,0.4885523257813668
8237,8325,F,중년층,충북,0,10,0,0,감소,0.8516787178324339,0.1483212821675661,0.0,0.3323643410852713,0.3111938370245633
8238,8326,F,중년층,서울,0,33,1,1,감소,0.8982416472019814,0.1017583527980186,0.0,0.4597378277153558,0.4914645757867369
8239,8327,F,중년층,서울,0,0,0,0,감소,0.21114224115311764,0.6666230741738923,0.12223468467299002,0.3502626970227671,0.4243571741458863
8240,8328,F,중년층,서울,0,37,0,1,증가,0.43500035244602603,0.5294387616504397,0.03556088590353427,0.7698729582577133,0.7148642884185936
8241,8329,F,중년층,경기,15,0,0,1,감소,0.8450955561342564,0.15490444386574367,0.0,0.3358654367878459,0.334166843575755
8242,8330,M,중년층,경기,0,20,0,6,감소,0.8008111240821687,0.1991888759178313,0.0,0.4073860357761107,0.3963719132015149
8243,8331,F,중년층,인천,0,9,0,1,감소,0.6524557301267753,0.3475442698732247,0.0,0.259927797833935,0.3293846742465713
8244,8332,F,중년층,경기,0,9,0,7,증가,0.2437221975400246,0.4098961827603999,0.3463816196995755,0.4506024096385542,0.4874837582620918
8245,8333,F,중년층,서울,0,0,0,4,감소,0.12436817166109805,0.8082835900743662,0.06734823826453575,0.3766233766233766,0.2914749289685825
8246,8334,F,중년층,대전,1,0,0,0,증가,0.7966641340670964,0.20333586593290368,0.0,0.230899830220713,0.2130233553845179
8247,8335,F,중년층,경기,1,0,1,1,증가,0.5277770453766446,0.4722229546233554,0.0,0.7769556025369979,0.8007621798255755
8248,8336,F,중년층,서울,0,6,1,1,감소,0.2828603205407447,0.6353662043611032,0.08177347509815205,0.33451536643026,0.4992508990481927
8249,8337,F,중년층,서울,4,0,0,2,증가,0.40611597738445177,0.5938840226155482,0.0,0.2438478747203579,0.3705627784512663
8250,8338,F,중년층,서울,0,0,1,1,감소,0.42425404676619843,0.569482861935118,0.006263091298683581,0.1108614232209737,0.155399901556109
8251,8340,F,중년층,경기,0,16,0,15,감소,0.8219316765622303,0.1780683234377697,0.0,0.0420105026256564,0.0981771549276797
8252,8341,F,중년층,서울,1,37,1,0,증가,0.17814668709749285,0.5702193052362007,0.25163400766630645,0.4669312169312169,0.4594675769782314
8253,8342,F,중년층,경북,11,0,0,1,감소,0.8182561351276993,0.1612961392750024,0.02044772559729828,0.2294303797468354,0.2943774459966621
8254,8343,F,중년층,경기,1,0,0,0,증가,0.29727718684894633,0.679745226258465,0.022977586892588713,0.1455897980871413,0.0827624491206372
8255,8344,M,중년층,경기,0,0,0,5,감소,0.798384390347771,0.20161560965222905,0.0,0.4593698175787728,0.4270531006836918
8256,8345,F,중년층,서울,0,0,0,1,증가,0.14321503911912725,0.7405749479104157,0.1162100129704571,0.8224932249322493,0.7668728315958296
8257,8346,F,중년층,부산,0,0,1,7,감소,0.756257340084136,0.2410532807505919,0.0026893791652720313,0.1695427092320966,0.2859059780749516
8258,8347,F,중년층,부산,9,0,0,0,감소,0.3853424960623913,0.5463336001708782,0.06832390376673056,0.2455887648541591,0.340150535758191
8259,8348,F,중년층,경기,0,58,1,4,증가,0.8817374027808612,0.11826259721913882,0.0,0.588957055214724,0.3792288487116312
8260,8349,F,중년층,경기,2,0,0,1,증가,0.2181396339278767,0.7818603660721233,0.0,0.4756511891279728,0.6933725813908468
8261,8350,F,중년층,경기,0,0,0,1,감소,0.991894463566201,0.008105536433798912,0.0,0.2804232804232804,0.292992637702056
8262,8351,F,중년층,전북,0,1,0,10,감소,0.048317020773851686,0.9258418013440975,0.025841177882050804,0.6,0.329674874893554
8263,8352,F,중년층,경기,1,0,1,0,증가,0.04940561393295092,0.950594386067049,0.0,0.6122112211221122,0.4823479578855499
8264,8353,F,중년층,서울,0,1,1,0,감소,0.9394277316194335,0.060572268380566535,0.0,0.2202839756592292,0.2173472976278634
8265,8354,F,중년층,경기,1,0,0,6,감소,0.28064881215965065,0.7139731475847604,0.005378040255588905,0.557774607703281,0.5706934074491811
8266,8355,F,중년층,서울,0,0,0,2,증가,0.45041835463979896,0.549581645360201,0.0,0.839041095890411,0.8610554972535608
8267,8356,F,중년층,경기,0,0,0,0,감소,0.22146262836608688,0.7711922780332027,0.007345093600710436,0.5802650957290133,0.5204035970750439
8268,8357,F,중년층,경기,1,34,0,0,감소,0.8639168437718238,0.13608315622817624,0.0,0.15625,0.1970654364573254
8269,8358,F,중년층,대구,0,0,0,2,감소,0.11563424695005198,0.6483285956562175,0.23603715739373052,0.6873857404021938,0.5646350894469063
8270,8359,M,중년층,부산,0,1,1,2,증가,0.3669080705946127,0.6033335305127377,0.02975839889264954,0.3613744075829384,0.458135173230803
8271,8360,F,중년층,서울,14,13,0,2,증가,0.18820337964255118,0.6414745558563995,0.17032206450104936,0.1021611001964636,0.0804211455461194
8272,8361,F,중년층,전북,0,0,1,0,감소,0.8902571130054165,0.1097428869945834,0.0,0.1738035264483627,0.165472828099844
8273,8362,F,중년층,서울,0,0,0,0,감소,0.8095100064235188,0.19048999357648122,0.0,0.3668122270742358,0.444510983421038
8274,8363,F,중년층,서울,0,1,0,1,증가,0.24862930361303243,0.7154082486751189,0.03596244771184869,0.7646017699115044,0.7699205367182306
8275,8364,F,중년층,제주,1,0,1,0,증가,0.12828576828897215,0.6034621294889149,0.268252102222113,0.5251509054325956,0.5265179607449592
